>TARGSPHER  spherical target with explicit spacing
3887 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-20.5 -20.5 -20.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   713  17  15  16 2 2 2
   714  17  15  17 1 1 1
   715  17  15  18 1 1 1
   716  17  15  19 1 1 1
   717  17  15  20 1 1 1
   718  17  15  21 1 1 1
   719  17  15  22 1 1 1
   720  17  15  23 1 1 1
   721  17  15  24 1 1 1
   722  17  15  25 1 1 1
   723  17  15  26 2 2 2
   724  17  15  27 2 2 2
   725  17  16  14 2 2 2
   726  17  16  15 2 2 2
   727  17  16  16 1 1 1
   728  17  16  17 1 1 1
   729  17  16  18 1 1 1
   730  17  16  19 1 1 1
   731  17  16  20 1 1 1
   732  17  16  21 1 1 1
   733  17  16  22 1 1 1
   734  17  16  23 1 1 1
   735  17  16  24 1 1 1
   736  17  16  25 1 1 1
   737  17  16  26 1 1 1
   738  17  16  27 2 2 2
   739  17  16  28 2 2 2
   740  17  17  14 2 2 2
   741  17  17  15 1 1 1
   742  17  17  16 1 1 1
   743  17  17  17 1 1 1
   744  17  17  18 1 1 1
   745  17  17  19 1 1 1
   746  17  17  20 1 1 1
   747  17  17  21 1 1 1
   748  17  17  22 1 1 1
   749  17  17  23 1 1 1
   750  17  17  24 1 1 1
   751  17  17  25 1 1 1
   752  17  17  26 1 1 1
   753  17  17  27 1 1 1
   754  17  17  28 2 2 2
   755  17  18  13 2 2 2
   756  17  18  14 1 1 1
   757  17  18  15 1 1 1
   758  17  18  16 1 1 1
   759  17  18  17 1 1 1
   760  17  18  18 1 1 1
   761  17  18  19 1 1 1
   762  17  18  20 1 1 1
   763  17  18  21 1 1 1
   764  17  18  22 1 1 1
   765  17  18  23 1 1 1
   766  17  18  24 1 1 1
   767  17  18  25 1 1 1
   768  17  18  26 1 1 1
   769  17  18  27 1 1 1
   770  17  18  28 1 1 1
   771  17  18  29 2 2 2
   772  17  19  13 2 2 2
   773  17  19  14 1 1 1
   774  17  19  15 1 1 1
   775  17  19  16 1 1 1
   776  17  19  17 1 1 1
   777  17  19  18 1 1 1
   778  17  19  19 1 1 1
   779  17  19  20 1 1 1
   780  17  19  21 1 1 1
   781  17  19  22 1 1 1
   782  17  19  23 1 1 1
   783  17  19  24 1 1 1
   784  17  19  25 1 1 1
   785  17  19  26 1 1 1
   786  17  19  27 1 1 1
   787  17  19  28 1 1 1
   788  17  19  29 2 2 2
   789  17  20  13 2 2 2
   790  17  20  14 1 1 1
   791  17  20  15 1 1 1
   792  17  20  16 1 1 1
   793  17  20  17 1 1 1
   794  17  20  18 1 1 1
   795  17  20  19 1 1 1
   796  17  20  20 1 1 1
   797  17  20  21 1 1 1
   798  17  20  22 1 1 1
   799  17  20  23 1 1 1
   800  17  20  24 1 1 1
   801  17  20  25 1 1 1
   802  17  20  26 1 1 1
   803  17  20  27 1 1 1
   804  17  20  28 1 1 1
   805  17  20  29 2 2 2
   806  17  21  13 2 2 2
   807  17  21  14 1 1 1
   808  17  21  15 1 1 1
   809  17  21  16 1 1 1
   810  17  21  17 1 1 1
   811  17  21  18 1 1 1
   812  17  21  19 1 1 1
   813  17  21  20 1 1 1
   814  17  21  21 1 1 1
   815  17  21  22 1 1 1
   816  17  21  23 1 1 1
   817  17  21  24 1 1 1
   818  17  21  25 1 1 1
   819  17  21  26 1 1 1
   820  17  21  27 1 1 1
   821  17  21  28 1 1 1
   822  17  21  29 2 2 2
   823  17  22  13 2 2 2
   824  17  22  14 1 1 1
   825  17  22  15 1 1 1
   826  17  22  16 1 1 1
   827  17  22  17 1 1 1
   828  17  22  18 1 1 1
   829  17  22  19 1 1 1
   830  17  22  20 1 1 1
   831  17  22  21 1 1 1
   832  17  22  22 1 1 1
   833  17  22  23 1 1 1
   834  17  22  24 1 1 1
   835  17  22  25 1 1 1
   836  17  22  26 1 1 1
   837  17  22  27 1 1 1
   838  17  22  28 1 1 1
   839  17  22  29 2 2 2
   840  17  23  13 2 2 2
   841  17  23  14 1 1 1
   842  17  23  15 1 1 1
   843  17  23  16 1 1 1
   844  17  23  17 1 1 1
   845  17  23  18 1 1 1
   846  17  23  19 1 1 1
   847  17  23  20 1 1 1
   848  17  23  21 1 1 1
   849  17  23  22 1 1 1
   850  17  23  23 1 1 1
   851  17  23  24 1 1 1
   852  17  23  25 1 1 1
   853  17  23  26 1 1 1
   854  17  23  27 1 1 1
   855  17  23  28 1 1 1
   856  17  23  29 2 2 2
   857  17  24  13 2 2 2
   858  17  24  14 1 1 1
   859  17  24  15 1 1 1
   860  17  24  16 1 1 1
   861  17  24  17 1 1 1
   862  17  24  18 1 1 1
   863  17  24  19 1 1 1
   864  17  24  20 1 1 1
   865  17  24  21 1 1 1
   866  17  24  22 1 1 1
   867  17  24  23 1 1 1
   868  17  24  24 1 1 1
   869  17  24  25 1 1 1
   870  17  24  26 1 1 1
   871  17  24  27 1 1 1
   872  17  24  28 1 1 1
   873  17  24  29 2 2 2
   874  17  25  14 2 2 2
   875  17  25  15 1 1 1
   876  17  25  16 1 1 1
   877  17  25  17 1 1 1
   878  17  25  18 1 1 1
   879  17  25  19 1 1 1
   880  17  25  20 1 1 1
   881  17  25  21 1 1 1
   882  17  25  22 1 1 1
