 >TARCYLCAP  cylinder with end-caps: Length= 97.3000 Diameter= 17.6000
     27008 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -49.00000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
  16175  73  -1   3 1 1 1
  16176  74  -1   3 1 1 1
  16177  75  -1   3 1 1 1
  16178  76  -1   3 1 1 1
  16179  77  -1   3 1 1 1
  16180  78  -1   3 1 1 1
  16181  79  -1   3 1 1 1
  16182  80  -1   3 1 1 1
  16183  81  -1   3 1 1 1
  16184  82  -1   3 1 1 1
  16185  83  -1   3 1 1 1
  16186  84  -1   3 1 1 1
  16187  85  -1   3 1 1 1
  16188  86  -1   3 1 1 1
  16189  87  -1   3 1 1 1
  16190  88  -1   3 1 1 1
  16191  89  -1   3 1 1 1
  16192  90  -1   3 1 1 1
  16193  91  -1   3 1 1 1
  16194  92  -1   3 1 1 1
  16195  93  -1   3 1 1 1
  16196  94  -1   3 1 1 1
  16197  95  -1   3 1 1 1
  16198  96  -1   3 1 1 1
  16199  97  -1   3 1 1 1
  16200   1   0   3 1 1 1
  16201   2   0   3 1 1 1
  16202   3   0   3 1 1 1
  16203   4   0   3 1 1 1
  16204   5   0   3 1 1 1
  16205   6   0   3 1 1 1
  16206   7   0   3 1 1 1
  16207   8   0   3 1 1 1
  16208   9   0   3 1 1 1
  16209  10   0   3 1 1 1
  16210  11   0   3 1 1 1
  16211  12   0   3 1 1 1
  16212  13   0   3 1 1 1
  16213  14   0   3 1 1 1
  16214  15   0   3 1 1 1
  16215  16   0   3 1 1 1
  16216  17   0   3 1 1 1
  16217  18   0   3 1 1 1
  16218  19   0   3 1 1 1
  16219  20   0   3 1 1 1
  16220  21   0   3 1 1 1
  16221  22   0   3 1 1 1
  16222  23   0   3 1 1 1
  16223  24   0   3 1 1 1
  16224  25   0   3 1 1 1
  16225  26   0   3 1 1 1
  16226  27   0   3 1 1 1
  16227  28   0   3 1 1 1
  16228  29   0   3 1 1 1
  16229  30   0   3 1 1 1
  16230  31   0   3 1 1 1
  16231  32   0   3 1 1 1
  16232  33   0   3 1 1 1
  16233  34   0   3 1 1 1
  16234  35   0   3 1 1 1
  16235  36   0   3 1 1 1
  16236  37   0   3 1 1 1
  16237  38   0   3 1 1 1
  16238  39   0   3 1 1 1
  16239  40   0   3 1 1 1
  16240  41   0   3 1 1 1
  16241  42   0   3 1 1 1
  16242  43   0   3 1 1 1
  16243  44   0   3 1 1 1
  16244  45   0   3 1 1 1
  16245  46   0   3 1 1 1
  16246  47   0   3 1 1 1
  16247  48   0   3 1 1 1
  16248  49   0   3 1 1 1
  16249  50   0   3 1 1 1
  16250  51   0   3 1 1 1
  16251  52   0   3 1 1 1
  16252  53   0   3 1 1 1
  16253  54   0   3 1 1 1
  16254  55   0   3 1 1 1
  16255  56   0   3 1 1 1
  16256  57   0   3 1 1 1
  16257  58   0   3 1 1 1
  16258  59   0   3 1 1 1
  16259  60   0   3 1 1 1
  16260  61   0   3 1 1 1
  16261  62   0   3 1 1 1
  16262  63   0   3 1 1 1
  16263  64   0   3 1 1 1
  16264  65   0   3 1 1 1
  16265  66   0   3 1 1 1
  16266  67   0   3 1 1 1
  16267  68   0   3 1 1 1
  16268  69   0   3 1 1 1
  16269  70   0   3 1 1 1
  16270  71   0   3 1 1 1
  16271  72   0   3 1 1 1
  16272  73   0   3 1 1 1
  16273  74   0   3 1 1 1
  16274  75   0   3 1 1 1
  16275  76   0   3 1 1 1
  16276  77   0   3 1 1 1
  16277  78   0   3 1 1 1
  16278  79   0   3 1 1 1
  16279  80   0   3 1 1 1
  16280  81   0   3 1 1 1
  16281  82   0   3 1 1 1
  16282  83   0   3 1 1 1
  16283  84   0   3 1 1 1
  16284  85   0   3 1 1 1
  16285  86   0   3 1 1 1
  16286  87   0   3 1 1 1
  16287  88   0   3 1 1 1
  16288  89   0   3 1 1 1
  16289  90   0   3 1 1 1
  16290  91   0   3 1 1 1
  16291  92   0   3 1 1 1
  16292  93   0   3 1 1 1
  16293  94   0   3 1 1 1
  16294  95   0   3 1 1 1
  16295  96   0   3 1 1 1
  16296  97   0   3 1 1 1
  16297   1   1   3 1 1 1
  16298   2   1   3 1 1 1
  16299   3   1   3 1 1 1
  16300   4   1   3 1 1 1
  16301   5   1   3 1 1 1
  16302   6   1   3 1 1 1
  16303   7   1   3 1 1 1
  16304   8   1   3 1 1 1
  16305   9   1   3 1 1 1
  16306  10   1   3 1 1 1
  16307  11   1   3 1 1 1
  16308  12   1   3 1 1 1
  16309  13   1   3 1 1 1
  16310  14   1   3 1 1 1
  16311  15   1   3 1 1 1
  16312  16   1   3 1 1 1
  16313  17   1   3 1 1 1
  16314  18   1   3 1 1 1
  16315  19   1   3 1 1 1
  16316  20   1   3 1 1 1
  16317  21   1   3 1 1 1
  16318  22   1   3 1 1 1
  16319  23   1   3 1 1 1
  16320  24   1   3 1 1 1
  16321  25   1   3 1 1 1
  16322  26   1   3 1 1 1
  16323  27   1   3 1 1 1
  16324  28   1   3 1 1 1
  16325  29   1   3 1 1 1
  16326  30   1   3 1 1 1
  16327  31   1   3 1 1 1
  16328  32   1   3 1 1 1
  16329  33   1   3 1 1 1
  16330  34   1   3 1 1 1
  16331  35   1   3 1 1 1
  16332  36   1   3 1 1 1
  16333  37   1   3 1 1 1
  16334  38   1   3 1 1 1
  16335  39   1   3 1 1 1
  16336  40   1   3 1 1 1
  16337  41   1   3 1 1 1
  16338  42   1   3 1 1 1
  16339  43   1   3 1 1 1
  16340  44   1   3 1 1 1
  16341  45   1   3 1 1 1
  16342  46   1   3 1 1 1
  16343  47   1   3 1 1 1
  16344  48   1   3 1 1 1
  16345  49   1   3 1 1 1
  16346  50   1   3 1 1 1
  16347  51   1   3 1 1 1
  16348  52   1   3 1 1 1
  16349  53   1   3 1 1 1
  16350  54   1   3 1 1 1
  16351  55   1   3 1 1 1
  16352  56   1   3 1 1 1
  16353  57   1   3 1 1 1
  16354  58   1   3 1 1 1
  16355  59   1   3 1 1 1
  16356  60   1   3 1 1 1
  16357  61   1   3 1 1 1
  16358  62   1   3 1 1 1
  16359  63   1   3 1 1 1
  16360  64   1   3 1 1 1
  16361  65   1   3 1 1 1
  16362  66   1   3 1 1 1
  16363  67   1   3 1 1 1
  16364  68   1   3 1 1 1
  16365  69   1   3 1 1 1
  16366  70   1   3 1 1 1
  16367  71   1   3 1 1 1
  16368  72   1   3 1 1 1
  16369  73   1   3 1 1 1
  16370  74   1   3 1 1 1
  16371  75   1   3 1 1 1
  16372  76   1   3 1 1 1
  16373  77   1   3 1 1 1
  16374  78   1   3 1 1 1
  16375  79   1   3 1 1 1
  16376  80   1   3 1 1 1
  16377  81   1   3 1 1 1
  16378  82   1   3 1 1 1
  16379  83   1   3 1 1 1
  16380  84   1   3 1 1 1
  16381  85   1   3 1 1 1
  16382  86   1   3 1 1 1
  16383  87   1   3 1 1 1
  16384  88   1   3 1 1 1
  16385  89   1   3 1 1 1
  16386  90   1   3 1 1 1
  16387  91   1   3 1 1 1
  16388  92   1   3 1 1 1
  16389  93   1   3 1 1 1
  16390  94   1   3 1 1 1
  16391  95   1   3 1 1 1
  16392  96   1   3 1 1 1
  16393  97   1   3 1 1 1
  16394   1   2   3 1 1 1
  16395   2   2   3 1 1 1
  16396   3   2   3 1 1 1
  16397   4   2   3 1 1 1
  16398   5   2   3 1 1 1
  16399   6   2   3 1 1 1
  16400   7   2   3 1 1 1
  16401   8   2   3 1 1 1
  16402   9   2   3 1 1 1
  16403  10   2   3 1 1 1
  16404  11   2   3 1 1 1
  16405  12   2   3 1 1 1
  16406  13   2   3 1 1 1
  16407  14   2   3 1 1 1
  16408  15   2   3 1 1 1
  16409  16   2   3 1 1 1
  16410  17   2   3 1 1 1
  16411  18   2   3 1 1 1
  16412  19   2   3 1 1 1
  16413  20   2   3 1 1 1
  16414  21   2   3 1 1 1
  16415  22   2   3 1 1 1
  16416  23   2   3 1 1 1
  16417  24   2   3 1 1 1
  16418  25   2   3 1 1 1
  16419  26   2   3 1 1 1
  16420  27   2   3 1 1 1
  16421  28   2   3 1 1 1
  16422  29   2   3 1 1 1
  16423  30   2   3 1 1 1
  16424  31   2   3 1 1 1
  16425  32   2   3 1 1 1
  16426  33   2   3 1 1 1
  16427  34   2   3 1 1 1
  16428  35   2   3 1 1 1
  16429  36   2   3 1 1 1
  16430  37   2   3 1 1 1
  16431  38   2   3 1 1 1
  16432  39   2   3 1 1 1
  16433  40   2   3 1 1 1
  16434  41   2   3 1 1 1
  16435  42   2   3 1 1 1
  16436  43   2   3 1 1 1
  16437  44   2   3 1 1 1
  16438  45   2   3 1 1 1
  16439  46   2   3 1 1 1
  16440  47   2   3 1 1 1
  16441  48   2   3 1 1 1
  16442  49   2   3 1 1 1
  16443  50   2   3 1 1 1
  16444  51   2   3 1 1 1
  16445  52   2   3 1 1 1
  16446  53   2   3 1 1 1
  16447  54   2   3 1 1 1
  16448  55   2   3 1 1 1
  16449  56   2   3 1 1 1
  16450  57   2   3 1 1 1
  16451  58   2   3 1 1 1
  16452  59   2   3 1 1 1
  16453  60   2   3 1 1 1
  16454  61   2   3 1 1 1
  16455  62   2   3 1 1 1
  16456  63   2   3 1 1 1
  16457  64   2   3 1 1 1
  16458  65   2   3 1 1 1
  16459  66   2   3 1 1 1
  16460  67   2   3 1 1 1
  16461  68   2   3 1 1 1
  16462  69   2   3 1 1 1
  16463  70   2   3 1 1 1
  16464  71   2   3 1 1 1
  16465  72   2   3 1 1 1
  16466  73   2   3 1 1 1
  16467  74   2   3 1 1 1
  16468  75   2   3 1 1 1
  16469  76   2   3 1 1 1
  16470  77   2   3 1 1 1
  16471  78   2   3 1 1 1
  16472  79   2   3 1 1 1
  16473  80   2   3 1 1 1
  16474  81   2   3 1 1 1
  16475  82   2   3 1 1 1
  16476  83   2   3 1 1 1
  16477  84   2   3 1 1 1
  16478  85   2   3 1 1 1
  16479  86   2   3 1 1 1
  16480  87   2   3 1 1 1
  16481  88   2   3 1 1 1
  16482  89   2   3 1 1 1
  16483  90   2   3 1 1 1
  16484  91   2   3 1 1 1
  16485  92   2   3 1 1 1
  16486  93   2   3 1 1 1
  16487  94   2   3 1 1 1
  16488  95   2   3 1 1 1
  16489  96   2   3 1 1 1
  16490  97   2   3 1 1 1
  16491   1   3   3 1 1 1
  16492   2   3   3 1 1 1
  16493   3   3   3 1 1 1
  16494   4   3   3 1 1 1
  16495   5   3   3 1 1 1
  16496   6   3   3 1 1 1
  16497   7   3   3 1 1 1
  16498   8   3   3 1 1 1
  16499   9   3   3 1 1 1
  16500  10   3   3 1 1 1
  16501  11   3   3 1 1 1
  16502  12   3   3 1 1 1
  16503  13   3   3 1 1 1
  16504  14   3   3 1 1 1
  16505  15   3   3 1 1 1
  16506  16   3   3 1 1 1
  16507  17   3   3 1 1 1
  16508  18   3   3 1 1 1
  16509  19   3   3 1 1 1
  16510  20   3   3 1 1 1
  16511  21   3   3 1 1 1
  16512  22   3   3 1 1 1
  16513  23   3   3 1 1 1
  16514  24   3   3 1 1 1
  16515  25   3   3 1 1 1
  16516  26   3   3 1 1 1
  16517  27   3   3 1 1 1
  16518  28   3   3 1 1 1
  16519  29   3   3 1 1 1
  16520  30   3   3 1 1 1
  16521  31   3   3 1 1 1
  16522  32   3   3 1 1 1
  16523  33   3   3 1 1 1
  16524  34   3   3 1 1 1
  16525  35   3   3 1 1 1
  16526  36   3   3 1 1 1
  16527  37   3   3 1 1 1
  16528  38   3   3 1 1 1
  16529  39   3   3 1 1 1
  16530  40   3   3 1 1 1
  16531  41   3   3 1 1 1
  16532  42   3   3 1 1 1
  16533  43   3   3 1 1 1
  16534  44   3   3 1 1 1
  16535  45   3   3 1 1 1
  16536  46   3   3 1 1 1
  16537  47   3   3 1 1 1
  16538  48   3   3 1 1 1
  16539  49   3   3 1 1 1
  16540  50   3   3 1 1 1
  16541  51   3   3 1 1 1
  16542  52   3   3 1 1 1
  16543  53   3   3 1 1 1
  16544  54   3   3 1 1 1
  16545  55   3   3 1 1 1
  16546  56   3   3 1 1 1
  16547  57   3   3 1 1 1
  16548  58   3   3 1 1 1
  16549  59   3   3 1 1 1
  16550  60   3   3 1 1 1
  16551  61   3   3 1 1 1
  16552  62   3   3 1 1 1
  16553  63   3   3 1 1 1
  16554  64   3   3 1 1 1
  16555  65   3   3 1 1 1
  16556  66   3   3 1 1 1
  16557  67   3   3 1 1 1
  16558  68   3   3 1 1 1
  16559  69   3   3 1 1 1
  16560  70   3   3 1 1 1
  16561  71   3   3 1 1 1
  16562  72   3   3 1 1 1
  16563  73   3   3 1 1 1
  16564  74   3   3 1 1 1
  16565  75   3   3 1 1 1
  16566  76   3   3 1 1 1
  16567  77   3   3 1 1 1
  16568  78   3   3 1 1 1
  16569  79   3   3 1 1 1
  16570  80   3   3 1 1 1
  16571  81   3   3 1 1 1
  16572  82   3   3 1 1 1
  16573  83   3   3 1 1 1
  16574  84   3   3 1 1 1
  16575  85   3   3 1 1 1
  16576  86   3   3 1 1 1
  16577  87   3   3 1 1 1
  16578  88   3   3 1 1 1
  16579  89   3   3 1 1 1
  16580  90   3   3 1 1 1
  16581  91   3   3 1 1 1
  16582  92   3   3 1 1 1
  16583  93   3   3 1 1 1
  16584  94   3   3 1 1 1
  16585  95   3   3 1 1 1
  16586  96   3   3 1 1 1
  16587  97   3   3 1 1 1
  16588   1   4   3 1 1 1
  16589   2   4   3 1 1 1
  16590   3   4   3 1 1 1
  16591   4   4   3 1 1 1
  16592   5   4   3 1 1 1
  16593   6   4   3 1 1 1
  16594   7   4   3 1 1 1
  16595   8   4   3 1 1 1
  16596   9   4   3 1 1 1
  16597  10   4   3 1 1 1
  16598  11   4   3 1 1 1
  16599  12   4   3 1 1 1
  16600  13   4   3 1 1 1
  16601  14   4   3 1 1 1
  16602  15   4   3 1 1 1
  16603  16   4   3 1 1 1
  16604  17   4   3 1 1 1
  16605  18   4   3 1 1 1
  16606  19   4   3 1 1 1
  16607  20   4   3 1 1 1
  16608  21   4   3 1 1 1
  16609  22   4   3 1 1 1
  16610  23   4   3 1 1 1
  16611  24   4   3 1 1 1
  16612  25   4   3 1 1 1
  16613  26   4   3 1 1 1
  16614  27   4   3 1 1 1
  16615  28   4   3 1 1 1
  16616  29   4   3 1 1 1
  16617  30   4   3 1 1 1
  16618  31   4   3 1 1 1
  16619  32   4   3 1 1 1
  16620  33   4   3 1 1 1
  16621  34   4   3 1 1 1
  16622  35   4   3 1 1 1
  16623  36   4   3 1 1 1
  16624  37   4   3 1 1 1
  16625  38   4   3 1 1 1
  16626  39   4   3 1 1 1
  16627  40   4   3 1 1 1
  16628  41   4   3 1 1 1
  16629  42   4   3 1 1 1
  16630  43   4   3 1 1 1
  16631  44   4   3 1 1 1
  16632  45   4   3 1 1 1
  16633  46   4   3 1 1 1
  16634  47   4   3 1 1 1
  16635  48   4   3 1 1 1
  16636  49   4   3 1 1 1
  16637  50   4   3 1 1 1
  16638  51   4   3 1 1 1
  16639  52   4   3 1 1 1
  16640  53   4   3 1 1 1
  16641  54   4   3 1 1 1
  16642  55   4   3 1 1 1
  16643  56   4   3 1 1 1
  16644  57   4   3 1 1 1
  16645  58   4   3 1 1 1
  16646  59   4   3 1 1 1
  16647  60   4   3 1 1 1
  16648  61   4   3 1 1 1
  16649  62   4   3 1 1 1
  16650  63   4   3 1 1 1
  16651  64   4   3 1 1 1
  16652  65   4   3 1 1 1
  16653  66   4   3 1 1 1
  16654  67   4   3 1 1 1
  16655  68   4   3 1 1 1
  16656  69   4   3 1 1 1
  16657  70   4   3 1 1 1
  16658  71   4   3 1 1 1
  16659  72   4   3 1 1 1
  16660  73   4   3 1 1 1
  16661  74   4   3 1 1 1
  16662  75   4   3 1 1 1
  16663  76   4   3 1 1 1
  16664  77   4   3 1 1 1
  16665  78   4   3 1 1 1
  16666  79   4   3 1 1 1
  16667  80   4   3 1 1 1
  16668  81   4   3 1 1 1
  16669  82   4   3 1 1 1
  16670  83   4   3 1 1 1
  16671  84   4   3 1 1 1
  16672  85   4   3 1 1 1
  16673  86   4   3 1 1 1
  16674  87   4   3 1 1 1
  16675  88   4   3 1 1 1
  16676  89   4   3 1 1 1
  16677  90   4   3 1 1 1
  16678  91   4   3 1 1 1
  16679  92   4   3 1 1 1
  16680  93   4   3 1 1 1
  16681  94   4   3 1 1 1
  16682  95   4   3 1 1 1
  16683  96   4   3 1 1 1
  16684  97   4   3 1 1 1
  16685   1   5   3 1 1 1
  16686   2   5   3 1 1 1
  16687   3   5   3 1 1 1
  16688   4   5   3 1 1 1
  16689   5   5   3 1 1 1
  16690   6   5   3 1 1 1
  16691   7   5   3 1 1 1
  16692   8   5   3 1 1 1
  16693   9   5   3 1 1 1
  16694  10   5   3 1 1 1
  16695  11   5   3 1 1 1
  16696  12   5   3 1 1 1
  16697  13   5   3 1 1 1
  16698  14   5   3 1 1 1
  16699  15   5   3 1 1 1
  16700  16   5   3 1 1 1
  16701  17   5   3 1 1 1
  16702  18   5   3 1 1 1
  16703  19   5   3 1 1 1
  16704  20   5   3 1 1 1
  16705  21   5   3 1 1 1
  16706  22   5   3 1 1 1
  16707  23   5   3 1 1 1
  16708  24   5   3 1 1 1
  16709  25   5   3 1 1 1
  16710  26   5   3 1 1 1
  16711  27   5   3 1 1 1
  16712  28   5   3 1 1 1
  16713  29   5   3 1 1 1
  16714  30   5   3 1 1 1
  16715  31   5   3 1 1 1
  16716  32   5   3 1 1 1
  16717  33   5   3 1 1 1
  16718  34   5   3 1 1 1
  16719  35   5   3 1 1 1
  16720  36   5   3 1 1 1
  16721  37   5   3 1 1 1
  16722  38   5   3 1 1 1
  16723  39   5   3 1 1 1
  16724  40   5   3 1 1 1
  16725  41   5   3 1 1 1
  16726  42   5   3 1 1 1
  16727  43   5   3 1 1 1
  16728  44   5   3 1 1 1
  16729  45   5   3 1 1 1
  16730  46   5   3 1 1 1
  16731  47   5   3 1 1 1
  16732  48   5   3 1 1 1
  16733  49   5   3 1 1 1
  16734  50   5   3 1 1 1
  16735  51   5   3 1 1 1
  16736  52   5   3 1 1 1
  16737  53   5   3 1 1 1
  16738  54   5   3 1 1 1
  16739  55   5   3 1 1 1
  16740  56   5   3 1 1 1
  16741  57   5   3 1 1 1
  16742  58   5   3 1 1 1
  16743  59   5   3 1 1 1
  16744  60   5   3 1 1 1
  16745  61   5   3 1 1 1
  16746  62   5   3 1 1 1
  16747  63   5   3 1 1 1
  16748  64   5   3 1 1 1
  16749  65   5   3 1 1 1
  16750  66   5   3 1 1 1
  16751  67   5   3 1 1 1
  16752  68   5   3 1 1 1
  16753  69   5   3 1 1 1
  16754  70   5   3 1 1 1
  16755  71   5   3 1 1 1
  16756  72   5   3 1 1 1
  16757  73   5   3 1 1 1
  16758  74   5   3 1 1 1
  16759  75   5   3 1 1 1
  16760  76   5   3 1 1 1
  16761  77   5   3 1 1 1
  16762  78   5   3 1 1 1
  16763  79   5   3 1 1 1
  16764  80   5   3 1 1 1
  16765  81   5   3 1 1 1
  16766  82   5   3 1 1 1
  16767  83   5   3 1 1 1
  16768  84   5   3 1 1 1
  16769  85   5   3 1 1 1
  16770  86   5   3 1 1 1
  16771  87   5   3 1 1 1
  16772  88   5   3 1 1 1
  16773  89   5   3 1 1 1
  16774  90   5   3 1 1 1
  16775  91   5   3 1 1 1
  16776  92   5   3 1 1 1
  16777  93   5   3 1 1 1
  16778  94   5   3 1 1 1
  16779  95   5   3 1 1 1
  16780  96   5   3 1 1 1
  16781  97   5   3 1 1 1
  16782   1   6   3 1 1 1
  16783   2   6   3 1 1 1
  16784   3   6   3 1 1 1
  16785   4   6   3 1 1 1
  16786   5   6   3 1 1 1
  16787   6   6   3 1 1 1
  16788   7   6   3 1 1 1
  16789   8   6   3 1 1 1
  16790   9   6   3 1 1 1
  16791  10   6   3 1 1 1
  16792  11   6   3 1 1 1
  16793  12   6   3 1 1 1
  16794  13   6   3 1 1 1
  16795  14   6   3 1 1 1
  16796  15   6   3 1 1 1
  16797  16   6   3 1 1 1
  16798  17   6   3 1 1 1
  16799  18   6   3 1 1 1
  16800  19   6   3 1 1 1
  16801  20   6   3 1 1 1
  16802  21   6   3 1 1 1
  16803  22   6   3 1 1 1
  16804  23   6   3 1 1 1
  16805  24   6   3 1 1 1
  16806  25   6   3 1 1 1
  16807  26   6   3 1 1 1
  16808  27   6   3 1 1 1
  16809  28   6   3 1 1 1
  16810  29   6   3 1 1 1
  16811  30   6   3 1 1 1
  16812  31   6   3 1 1 1
  16813  32   6   3 1 1 1
  16814  33   6   3 1 1 1
  16815  34   6   3 1 1 1
  16816  35   6   3 1 1 1
  16817  36   6   3 1 1 1
  16818  37   6   3 1 1 1
  16819  38   6   3 1 1 1
  16820  39   6   3 1 1 1
  16821  40   6   3 1 1 1
  16822  41   6   3 1 1 1
  16823  42   6   3 1 1 1
  16824  43   6   3 1 1 1
  16825  44   6   3 1 1 1
  16826  45   6   3 1 1 1
  16827  46   6   3 1 1 1
  16828  47   6   3 1 1 1
  16829  48   6   3 1 1 1
  16830  49   6   3 1 1 1
  16831  50   6   3 1 1 1
  16832  51   6   3 1 1 1
  16833  52   6   3 1 1 1
  16834  53   6   3 1 1 1
  16835  54   6   3 1 1 1
  16836  55   6   3 1 1 1
  16837  56   6   3 1 1 1
  16838  57   6   3 1 1 1
  16839  58   6   3 1 1 1
  16840  59   6   3 1 1 1
  16841  60   6   3 1 1 1
  16842  61   6   3 1 1 1
  16843  62   6   3 1 1 1
  16844  63   6   3 1 1 1
  16845  64   6   3 1 1 1
  16846  65   6   3 1 1 1
  16847  66   6   3 1 1 1
  16848  67   6   3 1 1 1
  16849  68   6   3 1 1 1
  16850  69   6   3 1 1 1
  16851  70   6   3 1 1 1
  16852  71   6   3 1 1 1
  16853  72   6   3 1 1 1
  16854  73   6   3 1 1 1
  16855  74   6   3 1 1 1
  16856  75   6   3 1 1 1
  16857  76   6   3 1 1 1
  16858  77   6   3 1 1 1
  16859  78   6   3 1 1 1
  16860  79   6   3 1 1 1
  16861  80   6   3 1 1 1
  16862  81   6   3 1 1 1
  16863  82   6   3 1 1 1
  16864  83   6   3 1 1 1
  16865  84   6   3 1 1 1
  16866  85   6   3 1 1 1
  16867  86   6   3 1 1 1
  16868  87   6   3 1 1 1
  16869  88   6   3 1 1 1
  16870  89   6   3 1 1 1
  16871  90   6   3 1 1 1
  16872  91   6   3 1 1 1
  16873  92   6   3 1 1 1
  16874  93   6   3 1 1 1
  16875  94   6   3 1 1 1
  16876  95   6   3 1 1 1
  16877  96   6   3 1 1 1
  16878  97   6   3 1 1 1
  16879   1   7   3 1 1 1
  16880   2   7   3 1 1 1
  16881   3   7   3 1 1 1
  16882   4   7   3 1 1 1
  16883   5   7   3 1 1 1
  16884   6   7   3 1 1 1
  16885   7   7   3 1 1 1
  16886   8   7   3 1 1 1
  16887   9   7   3 1 1 1
  16888  10   7   3 1 1 1
  16889  11   7   3 1 1 1
  16890  12   7   3 1 1 1
  16891  13   7   3 1 1 1
  16892  14   7   3 1 1 1
  16893  15   7   3 1 1 1
  16894  16   7   3 1 1 1
  16895  17   7   3 1 1 1
  16896  18   7   3 1 1 1
  16897  19   7   3 1 1 1
  16898  20   7   3 1 1 1
  16899  21   7   3 1 1 1
  16900  22   7   3 1 1 1
  16901  23   7   3 1 1 1
  16902  24   7   3 1 1 1
  16903  25   7   3 1 1 1
  16904  26   7   3 1 1 1
  16905  27   7   3 1 1 1
  16906  28   7   3 1 1 1
  16907  29   7   3 1 1 1
  16908  30   7   3 1 1 1
  16909  31   7   3 1 1 1
  16910  32   7   3 1 1 1
  16911  33   7   3 1 1 1
  16912  34   7   3 1 1 1
  16913  35   7   3 1 1 1
  16914  36   7   3 1 1 1
  16915  37   7   3 1 1 1
  16916  38   7   3 1 1 1
  16917  39   7   3 1 1 1
  16918  40   7   3 1 1 1
  16919  41   7   3 1 1 1
  16920  42   7   3 1 1 1
  16921  43   7   3 1 1 1
  16922  44   7   3 1 1 1
  16923  45   7   3 1 1 1
  16924  46   7   3 1 1 1
  16925  47   7   3 1 1 1
  16926  48   7   3 1 1 1
  16927  49   7   3 1 1 1
  16928  50   7   3 1 1 1
  16929  51   7   3 1 1 1
  16930  52   7   3 1 1 1
  16931  53   7   3 1 1 1
  16932  54   7   3 1 1 1
  16933  55   7   3 1 1 1
  16934  56   7   3 1 1 1
  16935  57   7   3 1 1 1
  16936  58   7   3 1 1 1
  16937  59   7   3 1 1 1
  16938  60   7   3 1 1 1
  16939  61   7   3 1 1 1
  16940  62   7   3 1 1 1
  16941  63   7   3 1 1 1
  16942  64   7   3 1 1 1
  16943  65   7   3 1 1 1
  16944  66   7   3 1 1 1
  16945  67   7   3 1 1 1
  16946  68   7   3 1 1 1
  16947  69   7   3 1 1 1
  16948  70   7   3 1 1 1
  16949  71   7   3 1 1 1
  16950  72   7   3 1 1 1
  16951  73   7   3 1 1 1
  16952  74   7   3 1 1 1
  16953  75   7   3 1 1 1
  16954  76   7   3 1 1 1
  16955  77   7   3 1 1 1
  16956  78   7   3 1 1 1
  16957  79   7   3 1 1 1
  16958  80   7   3 1 1 1
  16959  81   7   3 1 1 1
  16960  82   7   3 1 1 1
  16961  83   7   3 1 1 1
  16962  84   7   3 1 1 1
  16963  85   7   3 1 1 1
  16964  86   7   3 1 1 1
  16965  87   7   3 1 1 1
  16966  88   7   3 1 1 1
  16967  89   7   3 1 1 1
  16968  90   7   3 1 1 1
  16969  91   7   3 1 1 1
  16970  92   7   3 1 1 1
  16971  93   7   3 1 1 1
  16972  94   7   3 1 1 1
  16973  95   7   3 1 1 1
  16974  96   7   3 1 1 1
  16975  97   7   3 1 1 1
  16976   1   8   3 1 1 1
  16977   2   8   3 1 1 1
  16978   3   8   3 1 1 1
  16979   4   8   3 1 1 1
  16980   5   8   3 1 1 1
  16981   6   8   3 1 1 1
  16982   7   8   3 1 1 1
  16983   8   8   3 1 1 1
  16984   9   8   3 1 1 1
  16985  10   8   3 1 1 1
  16986  11   8   3 1 1 1
  16987  12   8   3 1 1 1
  16988  13   8   3 1 1 1
  16989  14   8   3 1 1 1
  16990  15   8   3 1 1 1
  16991  16   8   3 1 1 1
  16992  17   8   3 1 1 1
  16993  18   8   3 1 1 1
  16994  19   8   3 1 1 1
  16995  20   8   3 1 1 1
  16996  21   8   3 1 1 1
  16997  22   8   3 1 1 1
  16998  23   8   3 1 1 1
  16999  24   8   3 1 1 1
  17000  25   8   3 1 1 1
  17001  26   8   3 1 1 1
  17002  27   8   3 1 1 1
  17003  28   8   3 1 1 1
  17004  29   8   3 1 1 1
  17005  30   8   3 1 1 1
  17006  31   8   3 1 1 1
  17007  32   8   3 1 1 1
  17008  33   8   3 1 1 1
  17009  34   8   3 1 1 1
  17010  35   8   3 1 1 1
  17011  36   8   3 1 1 1
  17012  37   8   3 1 1 1
  17013  38   8   3 1 1 1
  17014  39   8   3 1 1 1
  17015  40   8   3 1 1 1
  17016  41   8   3 1 1 1
  17017  42   8   3 1 1 1
  17018  43   8   3 1 1 1
  17019  44   8   3 1 1 1
  17020  45   8   3 1 1 1
  17021  46   8   3 1 1 1
  17022  47   8   3 1 1 1
  17023  48   8   3 1 1 1
  17024  49   8   3 1 1 1
  17025  50   8   3 1 1 1
  17026  51   8   3 1 1 1
  17027  52   8   3 1 1 1
  17028  53   8   3 1 1 1
  17029  54   8   3 1 1 1
  17030  55   8   3 1 1 1
  17031  56   8   3 1 1 1
  17032  57   8   3 1 1 1
  17033  58   8   3 1 1 1
