>TARGSPHER  spherical target with explicit spacing
14067 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   553  30  34  43 1 1 1
   554  30  34  44 1 1 1
   555  30  34  45 1 1 1
   556  30  34  46 1 1 1
   557  30  34  47 1 1 1
   558  30  34  48 1 1 1
   559  30  35  33 1 1 1
   560  30  35  34 1 1 1
   561  30  35  35 1 1 1
   562  30  35  36 1 1 1
   563  30  35  37 1 1 1
   564  30  35  38 1 1 1
   565  30  35  39 1 1 1
   566  30  35  40 1 1 1
   567  30  35  41 1 1 1
   568  30  35  42 1 1 1
   569  30  35  43 1 1 1
   570  30  35  44 1 1 1
   571  30  35  45 1 1 1
   572  30  35  46 1 1 1
   573  30  35  47 1 1 1
   574  30  35  48 1 1 1
   575  30  35  49 1 1 1
   576  30  36  33 1 1 1
   577  30  36  34 1 1 1
   578  30  36  35 1 1 1
   579  30  36  36 1 1 1
   580  30  36  37 1 1 1
   581  30  36  38 1 1 1
   582  30  36  39 1 1 1
   583  30  36  40 1 1 1
   584  30  36  41 1 1 1
   585  30  36  42 1 1 1
   586  30  36  43 1 1 1
   587  30  36  44 1 1 1
   588  30  36  45 1 1 1
   589  30  36  46 1 1 1
   590  30  36  47 1 1 1
   591  30  36  48 1 1 1
   592  30  36  49 1 1 1
   593  30  37  32 1 1 1
   594  30  37  33 1 1 1
   595  30  37  34 1 1 1
   596  30  37  35 1 1 1
   597  30  37  36 1 1 1
   598  30  37  37 1 1 1
   599  30  37  38 1 1 1
   600  30  37  39 1 1 1
   601  30  37  40 1 1 1
   602  30  37  41 1 1 1
   603  30  37  42 1 1 1
   604  30  37  43 1 1 1
   605  30  37  44 1 1 1
   606  30  37  45 1 1 1
   607  30  37  46 1 1 1
