>TARGSPHER  spherical target with explicit spacing
4169 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-20.5 -20.5 -20.5 = lattice offset
    JA   IX   IY   IZ ICOMP(x,y,z)
   781  17  13  20 2 2 2
   782  17  13  21 2 2 2
   783  17  13  22 2 2 2
   784  17  13  23 2 2 2
   785  17  13  24 3 3 3
   786  17  13  25 4 4 4
   787  17  14  16 3 3 3
   788  17  14  17 2 2 2
   789  17  14  18 1 1 1
   790  17  14  19 1 1 1
   791  17  14  20 1 1 1
   792  17  14  21 1 1 1
   793  17  14  22 1 1 1
   794  17  14  23 1 1 1
   795  17  14  24 1 1 1
   796  17  14  25 2 2 2
   797  17  14  26 3 3 3
   798  17  15  15 3 3 3
   799  17  15  16 2 2 2
   800  17  15  17 1 1 1
   801  17  15  18 1 1 1
   802  17  15  19 1 1 1
   803  17  15  20 1 1 1
   804  17  15  21 1 1 1
   805  17  15  22 1 1 1
   806  17  15  23 1 1 1
   807  17  15  24 1 1 1
   808  17  15  25 1 1 1
   809  17  15  26 2 2 2
   810  17  15  27 3 3 3
   811  17  16  14 3 3 3
   812  17  16  15 2 2 2
   813  17  16  16 1 1 1
   814  17  16  17 1 1 1
   815  17  16  18 1 1 1
   816  17  16  19 1 1 1
   817  17  16  20 1 1 1
   818  17  16  21 1 1 1
   819  17  16  22 1 1 1
   820  17  16  23 1 1 1
   821  17  16  24 1 1 1
   822  17  16  25 1 1 1
   823  17  16  26 1 1 1
   824  17  16  27 2 2 2
   825  17  16  28 3 3 3
   826  17  17  13 4 4 4
   827  17  17  14 2 2 2
   828  17  17  15 1 1 1
   829  17  17  16 1 1 1
   830  17  17  17 1 1 1
   831  17  17  18 1 1 1
   832  17  17  19 1 1 1
   833  17  17  20 1 1 1
   834  17  17  21 1 1 1
   835  17  17  22 1 1 1
   836  17  17  23 1 1 1
   837  17  17  24 1 1 1
   838  17  17  25 1 1 1
   839  17  17  26 1 1 1
   840  17  17  27 1 1 1
   841  17  17  28 2 2 2
   842  17  17  29 4 4 4
   843  17  18  13 3 3 3
   844  17  18  14 1 1 1
   845  17  18  15 1 1 1
   846  17  18  16 1 1 1
   847  17  18  17 1 1 1
   848  17  18  18 1 1 1
   849  17  18  19 1 1 1
   850  17  18  20 1 1 1
   851  17  18  21 1 1 1
   852  17  18  22 1 1 1
   853  17  18  23 1 1 1
   854  17  18  24 1 1 1
   855  17  18  25 1 1 1
   856  17  18  26 1 1 1
   857  17  18  27 1 1 1
   858  17  18  28 1 1 1
   859  17  18  29 3 3 3
   860  17  19  13 2 2 2
   861  17  19  14 1 1 1
   862  17  19  15 1 1 1
   863  17  19  16 1 1 1
   864  17  19  17 1 1 1
   865  17  19  18 1 1 1
   866  17  19  19 1 1 1
   867  17  19  20 1 1 1
   868  17  19  21 1 1 1
   869  17  19  22 1 1 1
   870  17  19  23 1 1 1
   871  17  19  24 1 1 1
   872  17  19  25 1 1 1
   873  17  19  26 1 1 1
   874  17  19  27 1 1 1
   875  17  19  28 1 1 1
   876  17  19  29 2 2 2
   877  17  20  12 4 4 4
   878  17  20  13 2 2 2
   879  17  20  14 1 1 1
   880  17  20  15 1 1 1
   881  17  20  16 1 1 1
   882  17  20  17 1 1 1
   883  17  20  18 1 1 1
   884  17  20  19 1 1 1
   885  17  20  20 1 1 1
   886  17  20  21 1 1 1
   887  17  20  22 1 1 1
   888  17  20  23 1 1 1
   889  17  20  24 1 1 1
   890  17  20  25 1 1 1
   891  17  20  26 1 1 1
