 >TARCYLCAP  cylinder with end-caps: Length= 50.0000 Diameter= 14.0000
      9272 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -25.50000  -0.50000  -0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   4399  49   3   1 1 1 1
   4400  50   3   1 1 1 1
   4401   1   4   1 1 1 1
   4402   2   4   1 1 1 1
   4403   3   4   1 1 1 1
   4404   4   4   1 1 1 1
   4405   5   4   1 1 1 1
   4406   6   4   1 1 1 1
   4407   7   4   1 1 1 1
   4408   8   4   1 1 1 1
   4409   9   4   1 1 1 1
   4410  10   4   1 1 1 1
   4411  11   4   1 1 1 1
   4412  12   4   1 1 1 1
   4413  13   4   1 1 1 1
   4414  14   4   1 1 1 1
   4415  15   4   1 1 1 1
   4416  16   4   1 1 1 1
   4417  17   4   1 1 1 1
   4418  18   4   1 1 1 1
   4419  19   4   1 1 1 1
   4420  20   4   1 1 1 1
   4421  21   4   1 1 1 1
   4422  22   4   1 1 1 1
   4423  23   4   1 1 1 1
   4424  24   4   1 1 1 1
   4425  25   4   1 1 1 1
   4426  26   4   1 1 1 1
   4427  27   4   1 1 1 1
   4428  28   4   1 1 1 1
   4429  29   4   1 1 1 1
   4430  30   4   1 1 1 1
   4431  31   4   1 1 1 1
   4432  32   4   1 1 1 1
   4433  33   4   1 1 1 1
   4434  34   4   1 1 1 1
   4435  35   4   1 1 1 1
   4436  36   4   1 1 1 1
   4437  37   4   1 1 1 1
   4438  38   4   1 1 1 1
   4439  39   4   1 1 1 1
   4440  40   4   1 1 1 1
   4441  41   4   1 1 1 1
   4442  42   4   1 1 1 1
   4443  43   4   1 1 1 1
   4444  44   4   1 1 1 1
   4445  45   4   1 1 1 1
   4446  46   4   1 1 1 1
   4447  47   4   1 1 1 1
   4448  48   4   1 1 1 1
   4449  49   4   1 1 1 1
   4450  50   4   1 1 1 1
   4451   1   5   1 1 1 1
   4452   2   5   1 1 1 1
   4453   3   5   1 1 1 1
   4454   4   5   1 1 1 1
   4455   5   5   1 1 1 1
   4456   6   5   1 1 1 1
   4457   7   5   1 1 1 1
   4458   8   5   1 1 1 1
   4459   9   5   1 1 1 1
   4460  10   5   1 1 1 1
   4461  11   5   1 1 1 1
   4462  12   5   1 1 1 1
   4463  13   5   1 1 1 1
   4464  14   5   1 1 1 1
   4465  15   5   1 1 1 1
   4466  16   5   1 1 1 1
   4467  17   5   1 1 1 1
   4468  18   5   1 1 1 1
   4469  19   5   1 1 1 1
   4470  20   5   1 1 1 1
   4471  21   5   1 1 1 1
   4472  22   5   1 1 1 1
   4473  23   5   1 1 1 1
   4474  24   5   1 1 1 1
   4475  25   5   1 1 1 1
   4476  26   5   1 1 1 1
   4477  27   5   1 1 1 1
   4478  28   5   1 1 1 1
   4479  29   5   1 1 1 1
   4480  30   5   1 1 1 1
   4481  31   5   1 1 1 1
   4482  32   5   1 1 1 1
   4483  33   5   1 1 1 1
   4484  34   5   1 1 1 1
   4485  35   5   1 1 1 1
   4486  36   5   1 1 1 1
   4487  37   5   1 1 1 1
   4488  38   5   1 1 1 1
   4489  39   5   1 1 1 1
   4490  40   5   1 1 1 1
   4491  41   5   1 1 1 1
   4492  42   5   1 1 1 1
   4493  43   5   1 1 1 1
   4494  44   5   1 1 1 1
   4495  45   5   1 1 1 1
   4496  46   5   1 1 1 1
   4497  47   5   1 1 1 1
   4498  48   5   1 1 1 1
   4499  49   5   1 1 1 1
   4500  50   5   1 1 1 1
   4501   1   6   1 1 1 1
   4502   2   6   1 1 1 1
   4503   3   6   1 1 1 1
   4504   4   6   1 1 1 1
   4505   5   6   1 1 1 1
   4506   6   6   1 1 1 1
   4507   7   6   1 1 1 1
   4508   8   6   1 1 1 1
   4509   9   6   1 1 1 1
   4510  10   6   1 1 1 1
   4511  11   6   1 1 1 1
   4512  12   6   1 1 1 1
   4513  13   6   1 1 1 1
   4514  14   6   1 1 1 1
   4515  15   6   1 1 1 1
   4516  16   6   1 1 1 1
   4517  17   6   1 1 1 1
   4518  18   6   1 1 1 1
   4519  19   6   1 1 1 1
   4520  20   6   1 1 1 1
   4521  21   6   1 1 1 1
   4522  22   6   1 1 1 1
   4523  23   6   1 1 1 1
   4524  24   6   1 1 1 1
   4525  25   6   1 1 1 1
   4526  26   6   1 1 1 1
   4527  27   6   1 1 1 1
   4528  28   6   1 1 1 1
   4529  29   6   1 1 1 1
   4530  30   6   1 1 1 1
   4531  31   6   1 1 1 1
   4532  32   6   1 1 1 1
   4533  33   6   1 1 1 1
   4534  34   6   1 1 1 1
   4535  35   6   1 1 1 1
   4536  36   6   1 1 1 1
   4537  37   6   1 1 1 1
   4538  38   6   1 1 1 1
   4539  39   6   1 1 1 1
   4540  40   6   1 1 1 1
   4541  41   6   1 1 1 1
   4542  42   6   1 1 1 1
   4543  43   6   1 1 1 1
   4544  44   6   1 1 1 1
   4545  45   6   1 1 1 1
   4546  46   6   1 1 1 1
   4547  47   6   1 1 1 1
   4548  48   6   1 1 1 1
   4549  49   6   1 1 1 1
   4550  50   6   1 1 1 1
   4551   1   7   1 1 1 1
   4552   2   7   1 1 1 1
   4553   3   7   1 1 1 1
   4554   4   7   1 1 1 1
   4555   5   7   1 1 1 1
   4556   6   7   1 1 1 1
   4557   7   7   1 1 1 1
   4558   8   7   1 1 1 1
   4559   9   7   1 1 1 1
   4560  10   7   1 1 1 1
   4561  11   7   1 1 1 1
   4562  12   7   1 1 1 1
   4563  13   7   1 1 1 1
   4564  14   7   1 1 1 1
   4565  15   7   1 1 1 1
   4566  16   7   1 1 1 1
   4567  17   7   1 1 1 1
   4568  18   7   1 1 1 1
   4569  19   7   1 1 1 1
   4570  20   7   1 1 1 1
   4571  21   7   1 1 1 1
   4572  22   7   1 1 1 1
   4573  23   7   1 1 1 1
   4574  24   7   1 1 1 1
   4575  25   7   1 1 1 1
   4576  26   7   1 1 1 1
   4577  27   7   1 1 1 1
   4578  28   7   1 1 1 1
   4579  29   7   1 1 1 1
   4580  30   7   1 1 1 1
   4581  31   7   1 1 1 1
   4582  32   7   1 1 1 1
   4583  33   7   1 1 1 1
   4584  34   7   1 1 1 1
   4585  35   7   1 1 1 1
   4586  36   7   1 1 1 1
   4587  37   7   1 1 1 1
   4588  38   7   1 1 1 1
   4589  39   7   1 1 1 1
   4590  40   7   1 1 1 1
   4591  41   7   1 1 1 1
   4592  42   7   1 1 1 1
   4593  43   7   1 1 1 1
   4594  44   7   1 1 1 1
   4595  45   7   1 1 1 1
   4596  46   7   1 1 1 1
   4597  47   7   1 1 1 1
   4598  48   7   1 1 1 1
   4599  49   7   1 1 1 1
   4600  50   7   1 1 1 1
   4601   1  -6   2 1 1 1
   4602   2  -6   2 1 1 1
   4603   3  -6   2 1 1 1
   4604   4  -6   2 1 1 1
   4605   5  -6   2 1 1 1
   4606   6  -6   2 1 1 1
   4607   7  -6   2 1 1 1
   4608   8  -6   2 1 1 1
   4609   9  -6   2 1 1 1
   4610  10  -6   2 1 1 1
   4611  11  -6   2 1 1 1
   4612  12  -6   2 1 1 1
   4613  13  -6   2 1 1 1
   4614  14  -6   2 1 1 1
   4615  15  -6   2 1 1 1
   4616  16  -6   2 1 1 1
   4617  17  -6   2 1 1 1
   4618  18  -6   2 1 1 1
   4619  19  -6   2 1 1 1
   4620  20  -6   2 1 1 1
   4621  21  -6   2 1 1 1
   4622  22  -6   2 1 1 1
   4623  23  -6   2 1 1 1
   4624  24  -6   2 1 1 1
   4625  25  -6   2 1 1 1
   4626  26  -6   2 1 1 1
   4627  27  -6   2 1 1 1
   4628  28  -6   2 1 1 1
   4629  29  -6   2 1 1 1
   4630  30  -6   2 1 1 1
   4631  31  -6   2 1 1 1
   4632  32  -6   2 1 1 1
   4633  33  -6   2 1 1 1
   4634  34  -6   2 1 1 1
   4635  35  -6   2 1 1 1
   4636  36  -6   2 1 1 1
   4637  37  -6   2 1 1 1
   4638  38  -6   2 1 1 1
   4639  39  -6   2 1 1 1
   4640  40  -6   2 1 1 1
   4641  41  -6   2 1 1 1
   4642  42  -6   2 1 1 1
   4643  43  -6   2 1 1 1
   4644  44  -6   2 1 1 1
   4645  45  -6   2 1 1 1
   4646  46  -6   2 1 1 1
   4647  47  -6   2 1 1 1
   4648  48  -6   2 1 1 1
   4649  49  -6   2 1 1 1
   4650  50  -6   2 1 1 1
   4651   1  -5   2 1 1 1
   4652   2  -5   2 1 1 1
   4653   3  -5   2 1 1 1
   4654   4  -5   2 1 1 1
   4655   5  -5   2 1 1 1
   4656   6  -5   2 1 1 1
   4657   7  -5   2 1 1 1
   4658   8  -5   2 1 1 1
   4659   9  -5   2 1 1 1
   4660  10  -5   2 1 1 1
   4661  11  -5   2 1 1 1
   4662  12  -5   2 1 1 1
   4663  13  -5   2 1 1 1
   4664  14  -5   2 1 1 1
   4665  15  -5   2 1 1 1
   4666  16  -5   2 1 1 1
   4667  17  -5   2 1 1 1
   4668  18  -5   2 1 1 1
   4669  19  -5   2 1 1 1
   4670  20  -5   2 1 1 1
   4671  21  -5   2 1 1 1
   4672  22  -5   2 1 1 1
   4673  23  -5   2 1 1 1
   4674  24  -5   2 1 1 1
   4675  25  -5   2 1 1 1
   4676  26  -5   2 1 1 1
   4677  27  -5   2 1 1 1
   4678  28  -5   2 1 1 1
   4679  29  -5   2 1 1 1
   4680  30  -5   2 1 1 1
   4681  31  -5   2 1 1 1
   4682  32  -5   2 1 1 1
   4683  33  -5   2 1 1 1
   4684  34  -5   2 1 1 1
   4685  35  -5   2 1 1 1
   4686  36  -5   2 1 1 1
   4687  37  -5   2 1 1 1
   4688  38  -5   2 1 1 1
   4689  39  -5   2 1 1 1
   4690  40  -5   2 1 1 1
   4691  41  -5   2 1 1 1
   4692  42  -5   2 1 1 1
   4693  43  -5   2 1 1 1
   4694  44  -5   2 1 1 1
   4695  45  -5   2 1 1 1
   4696  46  -5   2 1 1 1
   4697  47  -5   2 1 1 1
   4698  48  -5   2 1 1 1
   4699  49  -5   2 1 1 1
   4700  50  -5   2 1 1 1
   4701   1  -4   2 1 1 1
   4702   2  -4   2 1 1 1
   4703   3  -4   2 1 1 1
   4704   4  -4   2 1 1 1
   4705   5  -4   2 1 1 1
   4706   6  -4   2 1 1 1
   4707   7  -4   2 1 1 1
   4708   8  -4   2 1 1 1
   4709   9  -4   2 1 1 1
   4710  10  -4   2 1 1 1
   4711  11  -4   2 1 1 1
   4712  12  -4   2 1 1 1
   4713  13  -4   2 1 1 1
   4714  14  -4   2 1 1 1
   4715  15  -4   2 1 1 1
   4716  16  -4   2 1 1 1
   4717  17  -4   2 1 1 1
   4718  18  -4   2 1 1 1
   4719  19  -4   2 1 1 1
   4720  20  -4   2 1 1 1
   4721  21  -4   2 1 1 1
   4722  22  -4   2 1 1 1
   4723  23  -4   2 1 1 1
   4724  24  -4   2 1 1 1
   4725  25  -4   2 1 1 1
   4726  26  -4   2 1 1 1
   4727  27  -4   2 1 1 1
   4728  28  -4   2 1 1 1
   4729  29  -4   2 1 1 1
   4730  30  -4   2 1 1 1
   4731  31  -4   2 1 1 1
   4732  32  -4   2 1 1 1
   4733  33  -4   2 1 1 1
   4734  34  -4   2 1 1 1
   4735  35  -4   2 1 1 1
   4736  36  -4   2 1 1 1
   4737  37  -4   2 1 1 1
   4738  38  -4   2 1 1 1
   4739  39  -4   2 1 1 1
   4740  40  -4   2 1 1 1
   4741  41  -4   2 1 1 1
   4742  42  -4   2 1 1 1
   4743  43  -4   2 1 1 1
   4744  44  -4   2 1 1 1
   4745  45  -4   2 1 1 1
   4746  46  -4   2 1 1 1
   4747  47  -4   2 1 1 1
   4748  48  -4   2 1 1 1
   4749  49  -4   2 1 1 1
   4750  50  -4   2 1 1 1
   4751   1  -3   2 1 1 1
   4752   2  -3   2 1 1 1
   4753   3  -3   2 1 1 1
   4754   4  -3   2 1 1 1
   4755   5  -3   2 1 1 1
   4756   6  -3   2 1 1 1
   4757   7  -3   2 1 1 1
   4758   8  -3   2 1 1 1
   4759   9  -3   2 1 1 1
   4760  10  -3   2 1 1 1
   4761  11  -3   2 1 1 1
   4762  12  -3   2 1 1 1
   4763  13  -3   2 1 1 1
   4764  14  -3   2 1 1 1
   4765  15  -3   2 1 1 1
   4766  16  -3   2 1 1 1
   4767  17  -3   2 1 1 1
   4768  18  -3   2 1 1 1
   4769  19  -3   2 1 1 1
   4770  20  -3   2 1 1 1
   4771  21  -3   2 1 1 1
   4772  22  -3   2 1 1 1
   4773  23  -3   2 1 1 1
   4774  24  -3   2 1 1 1
   4775  25  -3   2 1 1 1
   4776  26  -3   2 1 1 1
   4777  27  -3   2 1 1 1
   4778  28  -3   2 1 1 1
   4779  29  -3   2 1 1 1
   4780  30  -3   2 1 1 1
   4781  31  -3   2 1 1 1
   4782  32  -3   2 1 1 1
   4783  33  -3   2 1 1 1
   4784  34  -3   2 1 1 1
   4785  35  -3   2 1 1 1
   4786  36  -3   2 1 1 1
   4787  37  -3   2 1 1 1
   4788  38  -3   2 1 1 1
   4789  39  -3   2 1 1 1
   4790  40  -3   2 1 1 1
   4791  41  -3   2 1 1 1
   4792  42  -3   2 1 1 1
   4793  43  -3   2 1 1 1
   4794  44  -3   2 1 1 1
   4795  45  -3   2 1 1 1
   4796  46  -3   2 1 1 1
   4797  47  -3   2 1 1 1
   4798  48  -3   2 1 1 1
   4799  49  -3   2 1 1 1
   4800  50  -3   2 1 1 1
   4801   1  -2   2 1 1 1
   4802   2  -2   2 1 1 1
   4803   3  -2   2 1 1 1
   4804   4  -2   2 1 1 1
   4805   5  -2   2 1 1 1
   4806   6  -2   2 1 1 1
   4807   7  -2   2 1 1 1
   4808   8  -2   2 1 1 1
   4809   9  -2   2 1 1 1
   4810  10  -2   2 1 1 1
   4811  11  -2   2 1 1 1
   4812  12  -2   2 1 1 1
   4813  13  -2   2 1 1 1
   4814  14  -2   2 1 1 1
   4815  15  -2   2 1 1 1
   4816  16  -2   2 1 1 1
   4817  17  -2   2 1 1 1
   4818  18  -2   2 1 1 1
   4819  19  -2   2 1 1 1
   4820  20  -2   2 1 1 1
   4821  21  -2   2 1 1 1
   4822  22  -2   2 1 1 1
   4823  23  -2   2 1 1 1
   4824  24  -2   2 1 1 1
   4825  25  -2   2 1 1 1
   4826  26  -2   2 1 1 1
   4827  27  -2   2 1 1 1
   4828  28  -2   2 1 1 1
   4829  29  -2   2 1 1 1
   4830  30  -2   2 1 1 1
   4831  31  -2   2 1 1 1
   4832  32  -2   2 1 1 1
   4833  33  -2   2 1 1 1
   4834  34  -2   2 1 1 1
   4835  35  -2   2 1 1 1
   4836  36  -2   2 1 1 1
   4837  37  -2   2 1 1 1
   4838  38  -2   2 1 1 1
   4839  39  -2   2 1 1 1
   4840  40  -2   2 1 1 1
   4841  41  -2   2 1 1 1
   4842  42  -2   2 1 1 1
   4843  43  -2   2 1 1 1
   4844  44  -2   2 1 1 1
   4845  45  -2   2 1 1 1
   4846  46  -2   2 1 1 1
   4847  47  -2   2 1 1 1
   4848  48  -2   2 1 1 1
   4849  49  -2   2 1 1 1
   4850  50  -2   2 1 1 1
   4851   1  -1   2 1 1 1
   4852   2  -1   2 1 1 1
   4853   3  -1   2 1 1 1
   4854   4  -1   2 1 1 1
   4855   5  -1   2 1 1 1
   4856   6  -1   2 1 1 1
   4857   7  -1   2 1 1 1
   4858   8  -1   2 1 1 1
   4859   9  -1   2 1 1 1
   4860  10  -1   2 1 1 1
   4861  11  -1   2 1 1 1
   4862  12  -1   2 1 1 1
   4863  13  -1   2 1 1 1
   4864  14  -1   2 1 1 1
   4865  15  -1   2 1 1 1
   4866  16  -1   2 1 1 1
   4867  17  -1   2 1 1 1
   4868  18  -1   2 1 1 1
   4869  19  -1   2 1 1 1
   4870  20  -1   2 1 1 1
   4871  21  -1   2 1 1 1
   4872  22  -1   2 1 1 1
   4873  23  -1   2 1 1 1
   4874  24  -1   2 1 1 1
   4875  25  -1   2 1 1 1
   4876  26  -1   2 1 1 1
   4877  27  -1   2 1 1 1
   4878  28  -1   2 1 1 1
   4879  29  -1   2 1 1 1
   4880  30  -1   2 1 1 1
   4881  31  -1   2 1 1 1
   4882  32  -1   2 1 1 1
   4883  33  -1   2 1 1 1
   4884  34  -1   2 1 1 1
   4885  35  -1   2 1 1 1
   4886  36  -1   2 1 1 1
   4887  37  -1   2 1 1 1
   4888  38  -1   2 1 1 1
   4889  39  -1   2 1 1 1
   4890  40  -1   2 1 1 1
   4891  41  -1   2 1 1 1
   4892  42  -1   2 1 1 1
   4893  43  -1   2 1 1 1
   4894  44  -1   2 1 1 1
   4895  45  -1   2 1 1 1
   4896  46  -1   2 1 1 1
   4897  47  -1   2 1 1 1
   4898  48  -1   2 1 1 1
   4899  49  -1   2 1 1 1
   4900  50  -1   2 1 1 1
   4901   1   0   2 1 1 1
   4902   2   0   2 1 1 1
   4903   3   0   2 1 1 1
   4904   4   0   2 1 1 1
   4905   5   0   2 1 1 1
   4906   6   0   2 1 1 1
   4907   7   0   2 1 1 1
   4908   8   0   2 1 1 1
   4909   9   0   2 1 1 1
   4910  10   0   2 1 1 1
   4911  11   0   2 1 1 1
   4912  12   0   2 1 1 1
   4913  13   0   2 1 1 1
   4914  14   0   2 1 1 1
   4915  15   0   2 1 1 1
   4916  16   0   2 1 1 1
   4917  17   0   2 1 1 1
   4918  18   0   2 1 1 1
   4919  19   0   2 1 1 1
   4920  20   0   2 1 1 1
   4921  21   0   2 1 1 1
   4922  22   0   2 1 1 1
   4923  23   0   2 1 1 1
   4924  24   0   2 1 1 1
   4925  25   0   2 1 1 1
   4926  26   0   2 1 1 1
   4927  27   0   2 1 1 1
   4928  28   0   2 1 1 1
   4929  29   0   2 1 1 1
   4930  30   0   2 1 1 1
   4931  31   0   2 1 1 1
   4932  32   0   2 1 1 1
   4933  33   0   2 1 1 1
   4934  34   0   2 1 1 1
   4935  35   0   2 1 1 1
   4936  36   0   2 1 1 1
   4937  37   0   2 1 1 1
   4938  38   0   2 1 1 1
   4939  39   0   2 1 1 1
   4940  40   0   2 1 1 1
   4941  41   0   2 1 1 1
   4942  42   0   2 1 1 1
   4943  43   0   2 1 1 1
   4944  44   0   2 1 1 1
   4945  45   0   2 1 1 1
   4946  46   0   2 1 1 1
   4947  47   0   2 1 1 1
   4948  48   0   2 1 1 1
   4949  49   0   2 1 1 1
   4950  50   0   2 1 1 1
   4951   1   1   2 1 1 1
   4952   2   1   2 1 1 1
   4953   3   1   2 1 1 1
   4954   4   1   2 1 1 1
   4955   5   1   2 1 1 1
   4956   6   1   2 1 1 1
   4957   7   1   2 1 1 1
   4958   8   1   2 1 1 1
   4959   9   1   2 1 1 1
   4960  10   1   2 1 1 1
   4961  11   1   2 1 1 1
   4962  12   1   2 1 1 1
   4963  13   1   2 1 1 1
   4964  14   1   2 1 1 1
   4965  15   1   2 1 1 1
   4966  16   1   2 1 1 1
   4967  17   1   2 1 1 1
   4968  18   1   2 1 1 1
   4969  19   1   2 1 1 1
   4970  20   1   2 1 1 1
   4971  21   1   2 1 1 1
   4972  22   1   2 1 1 1
   4973  23   1   2 1 1 1
   4974  24   1   2 1 1 1
   4975  25   1   2 1 1 1
   4976  26   1   2 1 1 1
   4977  27   1   2 1 1 1
   4978  28   1   2 1 1 1
   4979  29   1   2 1 1 1
   4980  30   1   2 1 1 1
   4981  31   1   2 1 1 1
   4982  32   1   2 1 1 1
   4983  33   1   2 1 1 1
   4984  34   1   2 1 1 1
   4985  35   1   2 1 1 1
   4986  36   1   2 1 1 1
   4987  37   1   2 1 1 1
   4988  38   1   2 1 1 1
   4989  39   1   2 1 1 1
   4990  40   1   2 1 1 1
   4991  41   1   2 1 1 1
   4992  42   1   2 1 1 1
   4993  43   1   2 1 1 1
   4994  44   1   2 1 1 1
   4995  45   1   2 1 1 1
   4996  46   1   2 1 1 1
   4997  47   1   2 1 1 1
   4998  48   1   2 1 1 1
   4999  49   1   2 1 1 1
   5000  50   1   2 1 1 1
   5001   1   2   2 1 1 1
   5002   2   2   2 1 1 1
   5003   3   2   2 1 1 1
   5004   4   2   2 1 1 1
   5005   5   2   2 1 1 1
   5006   6   2   2 1 1 1
   5007   7   2   2 1 1 1
   5008   8   2   2 1 1 1
   5009   9   2   2 1 1 1
   5010  10   2   2 1 1 1
   5011  11   2   2 1 1 1
   5012  12   2   2 1 1 1
   5013  13   2   2 1 1 1
   5014  14   2   2 1 1 1
   5015  15   2   2 1 1 1
   5016  16   2   2 1 1 1
   5017  17   2   2 1 1 1
   5018  18   2   2 1 1 1
   5019  19   2   2 1 1 1
   5020  20   2   2 1 1 1
   5021  21   2   2 1 1 1
   5022  22   2   2 1 1 1
   5023  23   2   2 1 1 1
   5024  24   2   2 1 1 1
   5025  25   2   2 1 1 1
   5026  26   2   2 1 1 1
   5027  27   2   2 1 1 1
   5028  28   2   2 1 1 1
   5029  29   2   2 1 1 1
   5030  30   2   2 1 1 1
   5031  31   2   2 1 1 1
   5032  32   2   2 1 1 1
   5033  33   2   2 1 1 1
   5034  34   2   2 1 1 1
   5035  35   2   2 1 1 1
   5036  36   2   2 1 1 1
   5037  37   2   2 1 1 1
   5038  38   2   2 1 1 1
   5039  39   2   2 1 1 1
   5040  40   2   2 1 1 1
   5041  41   2   2 1 1 1
   5042  42   2   2 1 1 1
   5043  43   2   2 1 1 1
   5044  44   2   2 1 1 1
   5045  45   2   2 1 1 1
   5046  46   2   2 1 1 1
   5047  47   2   2 1 1 1
   5048  48   2   2 1 1 1
   5049  49   2   2 1 1 1
   5050  50   2   2 1 1 1
   5051   1   3   2 1 1 1
   5052   2   3   2 1 1 1
   5053   3   3   2 1 1 1
   5054   4   3   2 1 1 1
   5055   5   3   2 1 1 1
   5056   6   3   2 1 1 1
   5057   7   3   2 1 1 1
   5058   8   3   2 1 1 1
   5059   9   3   2 1 1 1
   5060  10   3   2 1 1 1
   5061  11   3   2 1 1 1
   5062  12   3   2 1 1 1
   5063  13   3   2 1 1 1
   5064  14   3   2 1 1 1
   5065  15   3   2 1 1 1
   5066  16   3   2 1 1 1
   5067  17   3   2 1 1 1
   5068  18   3   2 1 1 1
   5069  19   3   2 1 1 1
   5070  20   3   2 1 1 1
   5071  21   3   2 1 1 1
   5072  22   3   2 1 1 1
   5073  23   3   2 1 1 1
   5074  24   3   2 1 1 1
   5075  25   3   2 1 1 1
   5076  26   3   2 1 1 1
   5077  27   3   2 1 1 1
   5078  28   3   2 1 1 1
   5079  29   3   2 1 1 1
   5080  30   3   2 1 1 1
   5081  31   3   2 1 1 1
   5082  32   3   2 1 1 1
   5083  33   3   2 1 1 1
   5084  34   3   2 1 1 1
   5085  35   3   2 1 1 1
   5086  36   3   2 1 1 1
   5087  37   3   2 1 1 1
   5088  38   3   2 1 1 1
   5089  39   3   2 1 1 1
   5090  40   3   2 1 1 1
   5091  41   3   2 1 1 1
   5092  42   3   2 1 1 1
   5093  43   3   2 1 1 1
   5094  44   3   2 1 1 1
   5095  45   3   2 1 1 1
   5096  46   3   2 1 1 1
   5097  47   3   2 1 1 1
   5098  48   3   2 1 1 1
   5099  49   3   2 1 1 1
   5100  50   3   2 1 1 1
   5101   1   4   2 1 1 1
   5102   2   4   2 1 1 1
   5103   3   4   2 1 1 1
   5104   4   4   2 1 1 1
   5105   5   4   2 1 1 1
   5106   6   4   2 1 1 1
   5107   7   4   2 1 1 1
   5108   8   4   2 1 1 1
   5109   9   4   2 1 1 1
   5110  10   4   2 1 1 1
   5111  11   4   2 1 1 1
   5112  12   4   2 1 1 1
   5113  13   4   2 1 1 1
   5114  14   4   2 1 1 1
   5115  15   4   2 1 1 1
   5116  16   4   2 1 1 1
   5117  17   4   2 1 1 1
   5118  18   4   2 1 1 1
   5119  19   4   2 1 1 1
   5120  20   4   2 1 1 1
   5121  21   4   2 1 1 1
   5122  22   4   2 1 1 1
   5123  23   4   2 1 1 1
   5124  24   4   2 1 1 1
   5125  25   4   2 1 1 1
   5126  26   4   2 1 1 1
   5127  27   4   2 1 1 1
   5128  28   4   2 1 1 1
   5129  29   4   2 1 1 1
   5130  30   4   2 1 1 1
   5131  31   4   2 1 1 1
   5132  32   4   2 1 1 1
   5133  33   4   2 1 1 1
   5134  34   4   2 1 1 1
   5135  35   4   2 1 1 1
   5136  36   4   2 1 1 1
   5137  37   4   2 1 1 1
   5138  38   4   2 1 1 1
   5139  39   4   2 1 1 1
   5140  40   4   2 1 1 1
   5141  41   4   2 1 1 1
   5142  42   4   2 1 1 1
   5143  43   4   2 1 1 1
   5144  44   4   2 1 1 1
   5145  45   4   2 1 1 1
   5146  46   4   2 1 1 1
   5147  47   4   2 1 1 1
   5148  48   4   2 1 1 1
   5149  49   4   2 1 1 1
   5150  50   4   2 1 1 1
   5151   1   5   2 1 1 1
   5152   2   5   2 1 1 1
   5153   3   5   2 1 1 1
   5154   4   5   2 1 1 1
   5155   5   5   2 1 1 1
   5156   6   5   2 1 1 1
   5157   7   5   2 1 1 1
   5158   8   5   2 1 1 1
   5159   9   5   2 1 1 1
   5160  10   5   2 1 1 1
   5161  11   5   2 1 1 1
   5162  12   5   2 1 1 1
   5163  13   5   2 1 1 1
   5164  14   5   2 1 1 1
   5165  15   5   2 1 1 1
   5166  16   5   2 1 1 1
   5167  17   5   2 1 1 1
   5168  18   5   2 1 1 1
   5169  19   5   2 1 1 1
   5170  20   5   2 1 1 1
   5171  21   5   2 1 1 1
   5172  22   5   2 1 1 1
   5173  23   5   2 1 1 1
   5174  24   5   2 1 1 1
   5175  25   5   2 1 1 1
   5176  26   5   2 1 1 1
   5177  27   5   2 1 1 1
   5178  28   5   2 1 1 1
   5179  29   5   2 1 1 1
   5180  30   5   2 1 1 1
   5181  31   5   2 1 1 1
   5182  32   5   2 1 1 1
   5183  33   5   2 1 1 1
   5184  34   5   2 1 1 1
   5185  35   5   2 1 1 1
   5186  36   5   2 1 1 1
   5187  37   5   2 1 1 1
   5188  38   5   2 1 1 1
   5189  39   5   2 1 1 1
   5190  40   5   2 1 1 1
   5191  41   5   2 1 1 1
   5192  42   5   2 1 1 1
   5193  43   5   2 1 1 1
   5194  44   5   2 1 1 1
   5195  45   5   2 1 1 1
   5196  46   5   2 1 1 1
   5197  47   5   2 1 1 1
   5198  48   5   2 1 1 1
   5199  49   5   2 1 1 1
   5200  50   5   2 1 1 1
   5201   1   6   2 1 1 1
   5202   2   6   2 1 1 1
   5203   3   6   2 1 1 1
   5204   4   6   2 1 1 1
   5205   5   6   2 1 1 1
   5206   6   6   2 1 1 1
   5207   7   6   2 1 1 1
   5208   8   6   2 1 1 1
   5209   9   6   2 1 1 1
   5210  10   6   2 1 1 1
   5211  11   6   2 1 1 1
   5212  12   6   2 1 1 1
   5213  13   6   2 1 1 1
   5214  14   6   2 1 1 1
   5215  15   6   2 1 1 1
   5216  16   6   2 1 1 1
   5217  17   6   2 1 1 1
   5218  18   6   2 1 1 1
   5219  19   6   2 1 1 1
   5220  20   6   2 1 1 1
   5221  21   6   2 1 1 1
   5222  22   6   2 1 1 1
   5223  23   6   2 1 1 1
   5224  24   6   2 1 1 1
   5225  25   6   2 1 1 1
   5226  26   6   2 1 1 1
   5227  27   6   2 1 1 1
   5228  28   6   2 1 1 1
   5229  29   6   2 1 1 1
   5230  30   6   2 1 1 1
   5231  31   6   2 1 1 1
   5232  32   6   2 1 1 1
   5233  33   6   2 1 1 1
   5234  34   6   2 1 1 1
   5235  35   6   2 1 1 1
   5236  36   6   2 1 1 1
   5237  37   6   2 1 1 1
   5238  38   6   2 1 1 1
   5239  39   6   2 1 1 1
   5240  40   6   2 1 1 1
