>TARGSPHER  spherical target with explicit spacing
22575 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   278  26  37  43 1 1 1
   279  26  37  44 1 1 1
   280  26  37  45 1 1 1
   281  26  37  46 1 1 1
   282  26  37  47 1 1 1
   283  26  37  48 1 1 1
   284  26  37  49 1 1 1
   285  26  38  33 1 1 1
   286  26  38  34 1 1 1
   287  26  38  35 1 1 1
   288  26  38  36 1 1 1
   289  26  38  37 1 1 1
   290  26  38  38 1 1 1
   291  26  38  39 1 1 1
   292  26  38  40 1 1 1
   293  26  38  41 1 1 1
   294  26  38  42 1 1 1
   295  26  38  43 1 1 1
   296  26  38  44 1 1 1
   297  26  38  45 1 1 1
   298  26  38  46 1 1 1
   299  26  38  47 1 1 1
   300  26  38  48 1 1 1
   301  26  38  49 1 1 1
   302  26  39  33 1 1 1
   303  26  39  34 1 1 1
   304  26  39  35 1 1 1
   305  26  39  36 1 1 1
   306  26  39  37 1 1 1
   307  26  39  38 1 1 1
   308  26  39  39 1 1 1
   309  26  39  40 1 1 1
   310  26  39  41 1 1 1
   311  26  39  42 1 1 1
   312  26  39  43 1 1 1
   313  26  39  44 1 1 1
   314  26  39  45 1 1 1
   315  26  39  46 1 1 1
   316  26  39  47 1 1 1
   317  26  39  48 1 1 1
   318  26  39  49 1 1 1
   319  26  40  33 1 1 1
   320  26  40  34 1 1 1
   321  26  40  35 1 1 1
   322  26  40  36 1 1 1
   323  26  40  37 1 1 1
   324  26  40  38 1 1 1
   325  26  40  39 1 1 1
   326  26  40  40 1 1 1
   327  26  40  41 1 1 1
   328  26  40  42 1 1 1
   329  26  40  43 1 1 1
   330  26  40  44 1 1 1
   331  26  40  45 1 1 1
   332  26  40  46 1 1 1
   333  26  40  47 1 1 1
   334  26  40  48 1 1 1
   335  26  40  49 1 1 1
   336  26  41  32 1 1 1
   337  26  41  33 1 1 1
   338  26  41  34 1 1 1
   339  26  41  35 1 1 1
   340  26  41  36 1 1 1
   341  26  41  37 1 1 1
   342  26  41  38 1 1 1
   343  26  41  39 1 1 1
   344  26  41  40 1 1 1
   345  26  41  41 1 1 1
   346  26  41  42 1 1 1
   347  26  41  43 1 1 1
   348  26  41  44 1 1 1
