m = 1.33 + 0.01i 
1 0 0 2 3 = columns for wave, Re(n), Im(n), eps1, eps2
   LAMBDA     Re(N)     Im(N)
4.24827	-3.66249	1.37105
4.24845	-3.71383	1.4003
4.24863	-3.7661	1.43048
4.24881	-3.81932	1.46162
4.24899	-3.87351	1.49377
4.24917	-3.92871	1.52695
4.24935	-3.98493	1.56123
4.24953	-4.04219	1.59664
4.24971	-4.10053	1.63323
4.24989	-4.15996	1.67106
4.25007	-4.22051	1.71019
4.25026	-4.28221	1.75065
4.25044	-4.34508	1.79253
4.25062	-4.40915	1.83588
4.2508	-4.47445	1.88077
4.25098	-4.54101	1.92727
4.25116	-4.60885	1.97545
4.25134	-4.67799	2.0254
4.25152	-4.74847	2.0772
4.2517	-4.82032	2.13093
4.25188	-4.89356	2.1867
4.25206	-4.96822	2.24459
4.25224	-5.04433	2.30472
4.25242	-5.12191	2.36719
4.2526	-5.20098	2.43213
4.25279	-5.28158	2.49965
4.25297	-5.36373	2.56989
4.25315	-5.44745	2.64299
4.25333	-5.53275	2.71909
4.25351	-5.61966	2.79836
4.25369	-5.70819	2.88097
4.25387	-5.79836	2.96707
4.25405	-5.89017	3.05688
4.25423	-5.98362	3.15058
4.25441	-6.07872	3.24839
4.25459	-6.17547	3.35054
4.25478	-6.27383	3.45725
4.25496	-6.37381	3.5688
4.25514	-6.47536	3.68544
4.25532	-6.57845	3.80747
4.2555	-6.68302	3.93519
4.25568	-6.78901	4.06892
4.25586	-6.89634	4.20901
4.25604	-7.0049	4.35582
4.25622	-7.11459	4.50973
4.25641	-7.22526	4.67116
4.25659	-7.33675	4.84055
4.25677	-7.44884	5.01833
4.25695	-7.56132	5.20501
4.25713	-7.67392	5.40109
4.25731	-7.78631	5.6071
4.25749	-7.89815	5.8236
4.25767	-8.00901	6.05118
4.25786	-8.11841	6.29046
4.25804	-8.22581	6.54205
4.25822	-8.33057	6.80663
4.2584	-8.43198	7.08486
4.25858	-8.52923	7.37742
4.25876	-8.6214	7.685
4.25894	-8.70743	8.00829
4.25913	-8.78616	8.34796
4.25931	-8.85625	8.70466
4.25949	-8.91623	9.07898
4.25967	-8.96443	9.47147
4.25985	-8.99903	9.88259
4.26003	-9.01799	10.3127
4.26021	-9.01907	10.7619
4.2604	-8.99983	11.2303
4.26058	-8.95761	11.7177
4.26076	-8.88956	12.2235
4.26094	-8.79265	12.7469
4.26112	-8.66366	13.2867
4.2613	-8.49928	13.8411
4.26148	-8.29613	14.408
4.26167	-8.05081	14.9846
4.26185	-7.76004	15.5674
4.26203	-7.42074	16.1523
4.26221	-7.03019	16.7346
4.26239	-6.58613	17.3086
4.26257	-6.08698	17.8684
4.26276	-5.53199	18.407
4.26294	-4.92138	18.9172
4.26312	-4.25652	19.3916
4.2633	-3.54007	19.8226
4.26348	-2.77597	20.2026
4.26367	-1.96955	20.5247
4.26385	-1.12742	20.7825
4.26403	-0.257342	20.971
4.26421	0.631978	21.0861
4.26439	1.53115	21.1253
4.26457	2.43044	21.0879
4.26476	3.3201	20.9746
4.26494	4.19074	20.7878
4.26512	5.03362	20.5315
4.2653	5.84095	20.2108
4.26548	6.6061	19.8321
4.26567	7.32373	19.4023
4.26585	7.98983	18.9288
4.26603	8.60173	18.4193
4.26621	9.15804	17.8813
4.26639	9.65849	17.322
4.26658	10.1038	16.7482
4.26676	10.4956	16.166
4.26694	10.8361	15.5811
4.26712	11.128	14.9982
4.2673	11.3743	14.4215
4.26749	11.5784	13.8543
4.26767	11.7437	13.2995
4.26785	11.8734	12.7594
4.26803	11.9711	12.2356
4.26821	12.0398	11.7294
4.2684	12.0825	11.2416
4.26858	12.1023	10.7727
4.26876	12.1017	10.323
4.26894	12.0831	9.89246
4.26913	12.0488	9.4809
4.26931	12.0009	9.08797
4.26949	11.9412	8.71323
4.26967	11.8713	8.35613
4.26985	11.7928	8.01607
4.27004	11.7069	7.6924
4.27022	11.6149	7.38446
4.2704	11.5177	7.09155
4.27058	11.4164	6.813
4.27077	11.3117	6.54811
4.27095	11.2044	6.29621
4.27113	11.095	6.05666
4.27131	10.9842	5.82881
4.2715	10.8724	5.61205
4.27168	10.76	5.4058
4.27186	10.6474	5.2095
4.27204	10.5349	5.02261
4.27223	10.4228	4.84462
4.27241	10.3113	4.67504
4.27259	10.2006	4.51343
4.27277	10.0909	4.35934
4.27296	9.9823	4.21237
4.27314	9.87494	4.07213
4.27332	9.76892	3.93825
4.2735	9.66431	3.8104
4.27369	9.56119	3.68824
4.27387	9.4596	3.57148
4.27405	9.35959	3.45981
4.27423	9.26118	3.35299
4.27442	9.1644	3.25074
4.2746	9.06926	3.15283
4.27478	8.97577	3.05903
4.27497	8.88392	2.96914
4.27515	8.79372	2.88294
4.27533	8.70515	2.80026
4.27551	8.6182	2.72092
4.2757	8.53286	2.64474
4.27588	8.4491	2.57157
4.27606	8.36692	2.50126
4.27625	8.28629	2.43368
4.27643	8.20717	2.36869
4.27661	8.12956	2.30616
4.27679	8.05342	2.24597
4.27698	7.97873	2.18803
4.27716	7.90545	2.13222
4.27734	7.83357	2.07844
4.27753	7.76306	2.02659
4.27771	7.69388	1.9766
4.27789	7.62601	1.92838
4.27807	7.55943	1.88184
4.27826	7.4941	1.83692
4.27844	7.43	1.79353
4.27862	7.3671	1.75162
4.27881	7.30537	1.71112
4.27899	7.24479	1.67197
4.27917	7.18534	1.63411
4.27936	7.12697	1.59748
4.27954	7.06969	1.56205
4.27972	7.01344	1.52775
4.27991	6.95822	1.49453
4.28009	6.90401	1.46237
4.28027	6.85076	1.4312
4.28046	6.79847	1.401
4.28064	6.74711	1.37172
4.28082	6.69667	1.34333
4.28101	6.64711	1.3158
4.28119	6.59842	1.28908
4.28137	6.55057	1.26315
4.28156	6.50356	1.23798
4.28174	6.45736	1.21354
4.28192	6.41194	1.18981
4.28211	6.3673	1.16675
4.28229	6.32342	1.14434
4.28247	6.28027	1.12256
4.28266	6.23785	1.10138
4.28284	6.19613	1.08079
4.28302	6.1551	1.06075
4.28321	6.11474	1.04127
4.28339	6.07504	1.0223
4.28357	6.03598	1.00384
4.28376	5.99755	0.985866
4.28394	5.95974	0.968363
4.28412	5.92253	0.951315
4.28431	5.88591	0.934707
4.28449	5.84986	0.918524
4.28467	5.81438	0.902751
4.28486	5.77944	0.887374
4.28504	5.74505	0.872382
4.28522	5.71118	0.857762
4.28541	5.67783	0.843501
4.28559	5.64498	0.829587
4.28578	5.61262	0.816011
4.28596	5.58075	0.802761
4.28614	5.54936	0.789827
4.28633	5.51843	0.777199
4.28651	5.48795	0.764868
4.28669	5.45791	0.752824
4.28688	5.42831	0.741059
4.28706	5.39914	0.729565
4.28725	5.37038	0.718333
4.28743	5.34204	0.707355
4.28761	5.31409	0.696625
4.2878	5.28654	0.686134
4.28798	5.25937	0.675875
4.28816	5.23258	0.665843
4.28835	5.20616	0.656029
4.28853	5.1801	0.646429
4.28872	5.1544	0.637036
4.2889	5.12904	0.627845
4.28908	5.10403	0.618848
4.28927	5.07935	0.610042
4.28945	5.055	0.601421
4.28964	5.03097	0.592979
4.28982	5.00726	0.584712
4.29	4.98386	0.576616
4.29019	4.96077	0.568684
4.29037	4.93797	0.560914
4.29056	4.91547	0.553301
4.29074	4.89325	0.54584
4.29092	4.87131	0.538528
4.29111	4.84966	0.53136
4.29129	4.82827	0.524334
4.29148	4.80716	0.517444
4.29166	4.7863	0.510689
4.29185	4.7657	0.504064
4.29203	4.74536	0.497566
4.29221	4.72526	0.491192
4.2924	4.70541	0.484938
4.29258	4.6858	0.478803
4.29277	4.66643	0.472782
4.29295	4.64728	0.466873
4.29314	4.62836	0.461074
4.29332	4.60967	0.455381
4.2935	4.5912	0.449792
4.29369	4.57294	0.444304
4.29387	4.5549	0.438916
4.29406	4.53706	0.433625
4.29424	4.51943	0.428428
4.29443	4.502	0.423323
4.29461	4.48477	0.418308
4.29479	4.46774	0.413381
4.29498	4.45089	0.408541
4.29516	4.43424	0.403784
4.29535	4.41777	0.399109
4.29553	4.40148	0.394515
4.29572	4.38538	0.389998
4.2959	4.36945	0.385559
4.29609	4.35369	0.381194
4.29627	4.33811	0.376903
4.29646	4.32269	0.372683
4.29664	4.30744	0.368534
4.29682	4.29236	0.364453
4.29701	4.27743	0.360439
4.29719	4.26266	0.35649
4.29738	4.24805	0.352606
4.29756	4.23359	0.348784
4.29775	4.21928	0.345024
4.29793	4.20512	0.341324
4.29812	4.19111	0.337683
4.2983	4.17724	0.3341
4.29849	4.16352	0.330573
4.29867	4.14993	0.327101
4.29886	4.13648	0.323683
4.29904	4.12317	0.320319
4.29923	4.10999	0.317006
4.29941	4.09694	0.313744
4.2996	4.08402	0.310532
4.29978	4.07123	0.307369
4.29997	4.05857	0.304254
4.30015	4.04603	0.301186
4.30034	4.03361	0.298163
4.30052	4.02132	0.295186
4.30071	4.00914	0.292253
4.30089	3.99708	0.289363
4.30108	3.98514	0.286515
4.30126	3.9733	0.28371
4.30145	3.96159	0.280945
4.30163	3.94998	0.27822
4.30182	3.93848	0.275534
4.302	3.92709	0.272887
4.30219	3.91581	0.270278
4.30237	3.90463	0.267706
4.30256	3.89355	0.26517
4.30274	3.88258	0.26267
4.30293	3.87171	0.260205
4.30311	3.86093	0.257774
4.3033	3.85026	0.255377
4.30348	3.83968	0.253013
4.30367	3.82919	0.250682
4.30385	3.8188	0.248383
4.30404	3.80851	0.246115
4.30422	3.7983	0.243878
4.30441	3.78818	0.241671
4.30459	3.77816	0.239494
4.30478	3.76822	0.237346
4.30496	3.75837	0.235226
4.30515	3.7486	0.233135
4.30533	3.73892	0.231072
4.30552	3.72933	0.229035
4.30571	3.71981	0.227026
4.30589	3.71038	0.225042
4.30608	3.70103	0.223085
4.30626	3.69175	0.221152
4.30645	3.68256	0.219245
4.30663	3.67344	0.217362
4.30682	3.6644	0.215503
4.307	3.65544	0.213668
