>TARSPH  spherical target
2097152 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
-64.5 -64.5 -64.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
941099  43  57  58 3 3 3
957483  43  57  59 3 3 3
973867  43  57  60 3 3 3
990251  43  57  61 3 3 3
1006635  43  57  62 3 3 3
1023019  43  57  63 3 3 3
1039403  43  57  64 3 3 3
1055787  43  57  65 3 3 3
1072171  43  57  66 3 3 3
1088555  43  57  67 3 3 3
1104939  43  57  68 3 3 3
1121323  43  57  69 3 3 3
1137707  43  57  70 3 3 3
1154091  43  57  71 3 3 3
1170475  43  57  72 3 3 3
924843  43  58  57 3 3 3
941227  43  58  58 3 3 3
957611  43  58  59 3 3 3
973995  43  58  60 3 3 3
990379  43  58  61 3 3 3
1006763  43  58  62 3 3 3
1023147  43  58  63 3 3 3
1039531  43  58  64 3 3 3
1055915  43  58  65 3 3 3
1072299  43  58  66 3 3 3
1088683  43  58  67 3 3 3
1105067  43  58  68 3 3 3
1121451  43  58  69 3 3 3
1137835  43  58  70 3 3 3
1154219  43  58  71 3 3 3
1170603  43  58  72 3 3 3
908587  43  59  56 3 3 3
924971  43  59  57 3 3 3
941355  43  59  58 3 3 3
957739  43  59  59 3 3 3
974123  43  59  60 3 3 3
990507  43  59  61 3 3 3
1006891  43  59  62 3 3 3
1023275  43  59  63 3 3 3
1039659  43  59  64 3 3 3
1056043  43  59  65 3 3 3
1072427  43  59  66 3 3 3
1088811  43  59  67 3 3 3
1105195  43  59  68 3 3 3
1121579  43  59  69 3 3 3
1137963  43  59  70 3 3 3
1154347  43  59  71 3 3 3
1170731  43  59  72 3 3 3
1187115  43  59  73 3 3 3
892331  43  60  55 3 3 3
908715  43  60  56 3 3 3
925099  43  60  57 3 3 3
941483  43  60  58 3 3 3
957867  43  60  59 3 3 3
974251  43  60  60 3 3 3
990635  43  60  61 3 3 3
1007019  43  60  62 3 3 3
1023403  43  60  63 3 3 3
1039787  43  60  64 3 3 3
1056171  43  60  65 3 3 3
1072555  43  60  66 3 3 3
1088939  43  60  67 3 3 3
1105323  43  60  68 3 3 3
1121707  43  60  69 3 3 3
1138091  43  60  70 3 3 3
1154475  43  60  71 3 3 3
1170859  43  60  72 3 3 3
1187243  43  60  73 3 3 3
1203627  43  60  74 3 3 3
892459  43  61  55 3 3 3
908843  43  61  56 3 3 3
925227  43  61  57 3 3 3
941611  43  61  58 3 3 3
957995  43  61  59 3 3 3
974379  43  61  60 3 3 3
990763  43  61  61 3 3 3
1007147  43  61  62 3 3 3
1023531  43  61  63 3 3 3
1039915  43  61  64 3 3 3
1056299  43  61  65 3 3 3
1072683  43  61  66 3 3 3
1089067  43  61  67 3 3 3
1105451  43  61  68 3 3 3
1121835  43  61  69 3 3 3
1138219  43  61  70 3 3 3
1154603  43  61  71 3 3 3
1170987  43  61  72 3 3 3
1187371  43  61  73 3 3 3
1203755  43  61  74 3 3 3
892587  43  62  55 3 3 3
908971  43  62  56 3 3 3
925355  43  62  57 3 3 3
941739  43  62  58 3 3 3
958123  43  62  59 3 3 3
974507  43  62  60 3 3 3
990891  43  62  61 3 3 3
1007275  43  62  62 3 3 3
1023659  43  62  63 3 3 3
1040043  43  62  64 3 3 3
1056427  43  62  65 3 3 3
1072811  43  62  66 3 3 3
1089195  43  62  67 3 3 3
1105579  43  62  68 3 3 3
1121963  43  62  69 3 3 3
1138347  43  62  70 3 3 3
1154731  43  62  71 3 3 3
1171115  43  62  72 3 3 3
1187499  43  62  73 3 3 3
1203883  43  62  74 3 3 3
876331  43  63  54 3 3 3
892715  43  63  55 3 3 3
909099  43  63  56 3 3 3
925483  43  63  57 3 3 3
941867  43  63  58 3 3 3
958251  43  63  59 3 3 3
974635  43  63  60 3 3 3
991019  43  63  61 3 3 3
1007403  43  63  62 3 3 3
1023787  43  63  63 3 3 3
1040171  43  63  64 3 3 3
1056555  43  63  65 3 3 3
1072939  43  63  66 3 3 3
1089323  43  63  67 3 3 3
1105707  43  63  68 3 3 3
1122091  43  63  69 3 3 3
1138475  43  63  70 3 3 3
1154859  43  63  71 3 3 3
1171243  43  63  72 3 3 3
1187627  43  63  73 3 3 3
1204011  43  63  74 3 3 3
1220395  43  63  75 3 3 3
876459  43  64  54 3 3 3
892843  43  64  55 3 3 3
909227  43  64  56 3 3 3
925611  43  64  57 3 3 3
941995  43  64  58 3 3 3
958379  43  64  59 3 3 3
974763  43  64  60 3 3 3
991147  43  64  61 3 3 3
1007531  43  64  62 3 3 3
1023915  43  64  63 3 3 3
1040299  43  64  64 3 3 3
1056683  43  64  65 3 3 3
1073067  43  64  66 3 3 3
1089451  43  64  67 3 3 3
1105835  43  64  68 3 3 3
1122219  43  64  69 3 3 3
1138603  43  64  70 3 3 3
1154987  43  64  71 3 3 3
1171371  43  64  72 3 3 3
1187755  43  64  73 3 3 3
1204139  43  64  74 3 3 3
1220523  43  64  75 3 3 3
876587  43  65  54 3 3 3
892971  43  65  55 3 3 3
909355  43  65  56 3 3 3
925739  43  65  57 3 3 3
942123  43  65  58 3 3 3
958507  43  65  59 3 3 3
974891  43  65  60 3 3 3
991275  43  65  61 3 3 3
1007659  43  65  62 3 3 3
1024043  43  65  63 3 3 3
1040427  43  65  64 3 3 3
1056811  43  65  65 3 3 3
1073195  43  65  66 3 3 3
1089579  43  65  67 3 3 3
1105963  43  65  68 3 3 3
1122347  43  65  69 3 3 3
1138731  43  65  70 3 3 3
1155115  43  65  71 3 3 3
1171499  43  65  72 3 3 3
1187883  43  65  73 3 3 3
1204267  43  65  74 3 3 3
1220651  43  65  75 3 3 3
876715  43  66  54 3 3 3
893099  43  66  55 3 3 3
909483  43  66  56 3 3 3
925867  43  66  57 3 3 3
942251  43  66  58 3 3 3
958635  43  66  59 3 3 3
975019  43  66  60 3 3 3
991403  43  66  61 3 3 3
1007787  43  66  62 3 3 3
1024171  43  66  63 3 3 3
1040555  43  66  64 3 3 3
1056939  43  66  65 3 3 3
1073323  43  66  66 3 3 3
1089707  43  66  67 3 3 3
1106091  43  66  68 3 3 3
1122475  43  66  69 3 3 3
1138859  43  66  70 3 3 3
1155243  43  66  71 3 3 3
1171627  43  66  72 3 3 3
1188011  43  66  73 3 3 3
1204395  43  66  74 3 3 3
1220779  43  66  75 3 3 3
893227  43  67  55 3 3 3
909611  43  67  56 3 3 3
925995  43  67  57 3 3 3
942379  43  67  58 3 3 3
958763  43  67  59 3 3 3
975147  43  67  60 3 3 3
991531  43  67  61 3 3 3
1007915  43  67  62 3 3 3
1024299  43  67  63 3 3 3
1040683  43  67  64 3 3 3
1057067  43  67  65 3 3 3
1073451  43  67  66 3 3 3
1089835  43  67  67 3 3 3
1106219  43  67  68 3 3 3
1122603  43  67  69 3 3 3
1138987  43  67  70 3 3 3
1155371  43  67  71 3 3 3
1171755  43  67  72 3 3 3
1188139  43  67  73 3 3 3
1204523  43  67  74 3 3 3
893355  43  68  55 3 3 3
909739  43  68  56 3 3 3
926123  43  68  57 3 3 3
942507  43  68  58 3 3 3
958891  43  68  59 3 3 3
975275  43  68  60 3 3 3
991659  43  68  61 3 3 3
1008043  43  68  62 3 3 3
1024427  43  68  63 3 3 3
1040811  43  68  64 3 3 3
1057195  43  68  65 3 3 3
1073579  43  68  66 3 3 3
1089963  43  68  67 3 3 3
1106347  43  68  68 3 3 3
1122731  43  68  69 3 3 3
1139115  43  68  70 3 3 3
1155499  43  68  71 3 3 3
1171883  43  68  72 3 3 3
1188267  43  68  73 3 3 3
1204651  43  68  74 3 3 3
893483  43  69  55 3 3 3
909867  43  69  56 3 3 3
926251  43  69  57 3 3 3
942635  43  69  58 3 3 3
959019  43  69  59 3 3 3
975403  43  69  60 3 3 3
991787  43  69  61 3 3 3
1008171  43  69  62 3 3 3
1024555  43  69  63 3 3 3
1040939  43  69  64 3 3 3
1057323  43  69  65 3 3 3
1073707  43  69  66 3 3 3
1090091  43  69  67 3 3 3
1106475  43  69  68 3 3 3
1122859  43  69  69 3 3 3
1139243  43  69  70 3 3 3
1155627  43  69  71 3 3 3
1172011  43  69  72 3 3 3
1188395  43  69  73 3 3 3
1204779  43  69  74 3 3 3
909995  43  70  56 3 3 3
926379  43  70  57 3 3 3
942763  43  70  58 3 3 3
959147  43  70  59 3 3 3
975531  43  70  60 3 3 3
991915  43  70  61 3 3 3
1008299  43  70  62 3 3 3
1024683  43  70  63 3 3 3
1041067  43  70  64 3 3 3
1057451  43  70  65 3 3 3
1073835  43  70  66 3 3 3
1090219  43  70  67 3 3 3
1106603  43  70  68 3 3 3
1122987  43  70  69 3 3 3
1139371  43  70  70 3 3 3
1155755  43  70  71 3 3 3
1172139  43  70  72 3 3 3
1188523  43  70  73 3 3 3
926507  43  71  57 3 3 3
942891  43  71  58 3 3 3
959275  43  71  59 3 3 3
975659  43  71  60 3 3 3
992043  43  71  61 3 3 3
1008427  43  71  62 3 3 3
1024811  43  71  63 3 3 3
1041195  43  71  64 3 3 3
1057579  43  71  65 3 3 3
1073963  43  71  66 3 3 3
1090347  43  71  67 3 3 3
1106731  43  71  68 3 3 3
1123115  43  71  69 3 3 3
1139499  43  71  70 3 3 3
1155883  43  71  71 3 3 3
1172267  43  71  72 3 3 3
926635  43  72  57 3 3 3
943019  43  72  58 3 3 3
959403  43  72  59 3 3 3
975787  43  72  60 3 3 3
992171  43  72  61 3 3 3
1008555  43  72  62 3 3 3
1024939  43  72  63 3 3 3
1041323  43  72  64 3 3 3
1057707  43  72  65 3 3 3
1074091  43  72  66 3 3 3
1090475  43  72  67 3 3 3
1106859  43  72  68 3 3 3
1123243  43  72  69 3 3 3
1139627  43  72  70 3 3 3
1156011  43  72  71 3 3 3
1172395  43  72  72 3 3 3
959531  43  73  59 3 3 3
975915  43  73  60 3 3 3
992299  43  73  61 3 3 3
1008683  43  73  62 3 3 3
1025067  43  73  63 3 3 3
1041451  43  73  64 3 3 3
1057835  43  73  65 3 3 3
1074219  43  73  66 3 3 3
1090603  43  73  67 3 3 3
1106987  43  73  68 3 3 3
1123371  43  73  69 3 3 3
1139755  43  73  70 3 3 3
976043  43  74  60 3 3 3
992427  43  74  61 3 3 3
1008811  43  74  62 3 3 3
1025195  43  74  63 3 3 3
1041579  43  74  64 3 3 3
1057963  43  74  65 3 3 3
1074347  43  74  66 3 3 3
1090731  43  74  67 3 3 3
1107115  43  74  68 3 3 3
1123499  43  74  69 3 3 3
1025323  43  75  63 3 3 3
1041707  43  75  64 3 3 3
1058091  43  75  65 3 3 3
1074475  43  75  66 3 3 3
973356  44  53  60 3 3 3
989740  44  53  61 3 3 3
1006124  44  53  62 3 3 3
1022508  44  53  63 3 3 3
