>TARGSPHER  spherical target with explicit spacing
28639 = NAT
1.000000  0.000000  0.000000 = A_1 vector
0.000000  1.000000  0.000000 = A_2 vector
1.000000  1.000000  1.000000 = (d_x,d_y,d_z)/d
-40.5 -40.5 -40.5 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 1,1,1
    JA   IX   IY   IZ ICOMP(x,y,z)
   397  25  35  48 2 2 2
   398  25  35  49 2 2 2
   399  25  36  33 2 2 2
   400  25  36  34 2 2 2
   401  25  36  35 2 2 2
   402  25  36  36 1 1 1
   403  25  36  37 1 1 1
   404  25  36  38 1 1 1
   405  25  36  39 1 1 1
   406  25  36  40 1 1 1
   407  25  36  41 1 1 1
   408  25  36  42 1 1 1
   409  25  36  43 1 1 1
   410  25  36  44 1 1 1
   411  25  36  45 1 1 1
   412  25  36  46 1 1 1
   413  25  36  47 2 2 2
   414  25  36  48 2 2 2
   415  25  36  49 2 2 2
   416  25  37  32 2 2 2
   417  25  37  33 2 2 2
   418  25  37  34 2 2 2
   419  25  37  35 2 2 2
   420  25  37  36 1 1 1
   421  25  37  37 1 1 1
   422  25  37  38 1 1 1
   423  25  37  39 1 1 1
   424  25  37  40 1 1 1
   425  25  37  41 1 1 1
   426  25  37  42 1 1 1
   427  25  37  43 1 1 1
   428  25  37  44 1 1 1
   429  25  37  45 1 1 1
   430  25  37  46 1 1 1
   431  25  37  47 2 2 2
   432  25  37  48 2 2 2
   433  25  37  49 2 2 2
   434  25  37  50 2 2 2
   435  25  38  32 2 2 2
   436  25  38  33 2 2 2
   437  25  38  34 2 2 2
   438  25  38  35 1 1 1
   439  25  38  36 1 1 1
   440  25  38  37 1 1 1
   441  25  38  38 1 1 1
   442  25  38  39 1 1 1
   443  25  38  40 1 1 1
   444  25  38  41 1 1 1
   445  25  38  42 1 1 1
   446  25  38  43 1 1 1
   447  25  38  44 1 1 1
   448  25  38  45 1 1 1
   449  25  38  46 1 1 1
   450  25  38  47 1 1 1
   451  25  38  48 2 2 2
   452  25  38  49 2 2 2
   453  25  38  50 2 2 2
   454  25  39  31 2 2 2
   455  25  39  32 2 2 2
   456  25  39  33 2 2 2
   457  25  39  34 2 2 2
   458  25  39  35 1 1 1
   459  25  39  36 1 1 1
   460  25  39  37 1 1 1
   461  25  39  38 1 1 1
   462  25  39  39 1 1 1
   463  25  39  40 1 1 1
   464  25  39  41 1 1 1
   465  25  39  42 1 1 1
   466  25  39  43 1 1 1
   467  25  39  44 1 1 1
   468  25  39  45 1 1 1
   469  25  39  46 1 1 1
   470  25  39  47 1 1 1
   471  25  39  48 2 2 2
   472  25  39  49 2 2 2
   473  25  39  50 2 2 2
   474  25  39  51 2 2 2
   475  25  40  31 2 2 2
   476  25  40  32 2 2 2
   477  25  40  33 2 2 2
   478  25  40  34 1 1 1
   479  25  40  35 1 1 1
   480  25  40  36 1 1 1
   481  25  40  37 1 1 1
   482  25  40  38 1 1 1
   483  25  40  39 1 1 1
   484  25  40  40 1 1 1
   485  25  40  41 1 1 1
   486  25  40  42 1 1 1
   487  25  40  43 1 1 1
   488  25  40  44 1 1 1
   489  25  40  45 1 1 1
   490  25  40  46 1 1 1
   491  25  40  47 1 1 1
   492  25  40  48 1 1 1
   493  25  40  49 2 2 2
   494  25  40  50 2 2 2
   495  25  40  51 2 2 2
   496  25  41  31 2 2 2
   497  25  41  32 2 2 2
   498  25  41  33 2 2 2
   499  25  41  34 1 1 1
   500  25  41  35 1 1 1
   501  25  41  36 1 1 1
   502  25  41  37 1 1 1
   503  25  41  38 1 1 1
   504  25  41  39 1 1 1
   505  25  41  40 1 1 1
   506  25  41  41 1 1 1
   507  25  41  42 1 1 1
   508  25  41  43 1 1 1
   509  25  41  44 1 1 1
   510  25  41  45 1 1 1
   511  25  41  46 1 1 1
   512  25  41  47 1 1 1
   513  25  41  48 1 1 1
   514  25  41  49 2 2 2
   515  25  41  50 2 2 2
   516  25  41  51 2 2 2
   517  25  42  31 2 2 2
   518  25  42  32 2 2 2
   519  25  42  33 2 2 2
   520  25  42  34 1 1 1
   521  25  42  35 1 1 1
   522  25  42  36 1 1 1
   523  25  42  37 1 1 1
   524  25  42  38 1 1 1
   525  25  42  39 1 1 1
   526  25  42  40 1 1 1
   527  25  42  41 1 1 1
   528  25  42  42 1 1 1
   529  25  42  43 1 1 1
   530  25  42  44 1 1 1
   531  25  42  45 1 1 1
   532  25  42  46 1 1 1
   533  25  42  47 1 1 1
   534  25  42  48 1 1 1
   535  25  42  49 2 2 2
   536  25  42  50 2 2 2
   537  25  42  51 2 2 2
   538  25  43  31 2 2 2
   539  25  43  32 2 2 2
   540  25  43  33 2 2 2
   541  25  43  34 2 2 2
   542  25  43  35 1 1 1
   543  25  43  36 1 1 1
   544  25  43  37 1 1 1
   545  25  43  38 1 1 1
   546  25  43  39 1 1 1
   547  25  43  40 1 1 1
   548  25  43  41 1 1 1
   549  25  43  42 1 1 1
   550  25  43  43 1 1 1
   551  25  43  44 1 1 1
   552  25  43  45 1 1 1
   553  25  43  46 1 1 1
   554  25  43  47 1 1 1
   555  25  43  48 2 2 2
   556  25  43  49 2 2 2
   557  25  43  50 2 2 2
   558  25  43  51 2 2 2
   559  25  44  32 2 2 2
   560  25  44  33 2 2 2
   561  25  44  34 2 2 2
   562  25  44  35 1 1 1
   563  25  44  36 1 1 1
   564  25  44  37 1 1 1
   565  25  44  38 1 1 1
   566  25  44  39 1 1 1
   567  25  44  40 1 1 1
   568  25  44  41 1 1 1
   569  25  44  42 1 1 1
   570  25  44  43 1 1 1
   571  25  44  44 1 1 1
   572  25  44  45 1 1 1
   573  25  44  46 1 1 1
   574  25  44  47 1 1 1
   575  25  44  48 2 2 2
   576  25  44  49 2 2 2
   577  25  44  50 2 2 2
   578  25  45  32 2 2 2
   579  25  45  33 2 2 2
   580  25  45  34 2 2 2
   581  25  45  35 2 2 2
   582  25  45  36 1 1 1
   583  25  45  37 1 1 1
   584  25  45  38 1 1 1
   585  25  45  39 1 1 1
   586  25  45  40 1 1 1
   587  25  45  41 1 1 1
   588  25  45  42 1 1 1
   589  25  45  43 1 1 1
   590  25  45  44 1 1 1
   591  25  45  45 1 1 1
   592  25  45  46 1 1 1
   593  25  45  47 2 2 2
   594  25  45  48 2 2 2
   595  25  45  49 2 2 2
   596  25  45  50 2 2 2
   597  25  46  33 2 2 2
   598  25  46  34 2 2 2
   599  25  46  35 2 2 2
   600  25  46  36 1 1 1
   601  25  46  37 1 1 1
   602  25  46  38 1 1 1
   603  25  46  39 1 1 1
   604  25  46  40 1 1 1
   605  25  46  41 1 1 1
   606  25  46  42 1 1 1
   607  25  46  43 1 1 1
   608  25  46  44 1 1 1
   609  25  46  45 1 1 1
   610  25  46  46 1 1 1
   611  25  46  47 2 2 2
   612  25  46  48 2 2 2
   613  25  46  49 2 2 2
   614  25  47  33 2 2 2
   615  25  47  34 2 2 2
   616  25  47  35 2 2 2
   617  25  47  36 2 2 2
   618  25  47  37 2 2 2
   619  25  47  38 1 1 1
   620  25  47  39 1 1 1
   621  25  47  40 1 1 1
   622  25  47  41 1 1 1
   623  25  47  42 1 1 1
   624  25  47  43 1 1 1
   625  25  47  44 1 1 1
   626  25  47  45 2 2 2
   627  25  47  46 2 2 2
   628  25  47  47 2 2 2
   629  25  47  48 2 2 2
   630  25  47  49 2 2 2
   631  25  48  34 2 2 2
   632  25  48  35 2 2 2
   633  25  48  36 2 2 2
   634  25  48  37 2 2 2
   635  25  48  38 2 2 2
   636  25  48  39 2 2 2
   637  25  48  40 1 1 1
   638  25  48  41 1 1 1
   639  25  48  42 1 1 1
   640  25  48  43 2 2 2
   641  25  48  44 2 2 2
   642  25  48  45 2 2 2
   643  25  48  46 2 2 2
   644  25  48  47 2 2 2
   645  25  48  48 2 2 2
   646  25  49  35 2 2 2
   647  25  49  36 2 2 2
   648  25  49  37 2 2 2
   649  25  49  38 2 2 2
   650  25  49  39 2 2 2
   651  25  49  40 2 2 2
   652  25  49  41 2 2 2
   653  25  49  42 2 2 2
   654  25  49  43 2 2 2
   655  25  49  44 2 2 2
   656  25  49  45 2 2 2
   657  25  49  46 2 2 2
   658  25  49  47 2 2 2
   659  25  50  37 2 2 2
   660  25  50  38 2 2 2
   661  25  50  39 2 2 2
   662  25  50  40 2 2 2
   663  25  50  41 2 2 2
   664  25  50  42 2 2 2
   665  25  50  43 2 2 2
   666  25  50  44 2 2 2
   667  25  50  45 2 2 2
   668  25  51  39 2 2 2
   669  25  51  40 2 2 2
   670  25  51  41 2 2 2
   671  25  51  42 2 2 2
   672  25  51  43 2 2 2
   673  26  30  38 2 2 2
   674  26  30  39 2 2 2
   675  26  30  40 2 2 2
   676  26  30  41 2 2 2
   677  26  30  42 2 2 2
   678  26  30  43 2 2 2
   679  26  30  44 2 2 2
   680  26  31  35 2 2 2
   681  26  31  36 2 2 2
   682  26  31  37 2 2 2
   683  26  31  38 2 2 2
   684  26  31  39 2 2 2
   685  26  31  40 2 2 2
   686  26  31  41 2 2 2
   687  26  31  42 2 2 2
   688  26  31  43 2 2 2
   689  26  31  44 2 2 2
   690  26  31  45 2 2 2
   691  26  31  46 2 2 2
   692  26  31  47 2 2 2
   693  26  32  34 2 2 2
   694  26  32  35 2 2 2
   695  26  32  36 2 2 2
   696  26  32  37 2 2 2
   697  26  32  38 2 2 2
   698  26  32  39 2 2 2
   699  26  32  40 2 2 2
   700  26  32  41 1 1 1
   701  26  32  42 2 2 2
   702  26  32  43 2 2 2
   703  26  32  44 2 2 2
   704  26  32  45 2 2 2
   705  26  32  46 2 2 2
   706  26  32  47 2 2 2
   707  26  32  48 2 2 2
   708  26  33  33 2 2 2
   709  26  33  34 2 2 2
   710  26  33  35 2 2 2
   711  26  33  36 2 2 2
   712  26  33  37 1 1 1
   713  26  33  38 1 1 1
   714  26  33  39 1 1 1
   715  26  33  40 1 1 1
   716  26  33  41 1 1 1
